,topic_0,topic_1,topic_2,topic_3
CLEC17A,1.0527197e-10,2.1312259e-10,1.6572761e-10,1.0724785e-05
LDLRAD2,2.9268749e-10,6.4349903e-10,2.1713933e-05,2.222211e-10
ARHGAP11B,4.963374e-10,1.2115431e-05,3.4178078e-09,5.54887e-06
COL14A1,3.281178e-10,1.3731344e-09,5.1458304e-05,3.6117826e-06
DNER,2.8812537e-06,3.087744e-05,8.159519e-07,1.8673533e-06
ANKRD19P,1.3915032e-05,3.6414727e-07,4.8899095e-05,5.7597463e-06
ZSCAN23,2.180811e-05,6.2962907e-10,7.150685e-07,6.171048e-10
RINL,9.823593e-06,2.852116e-06,4.5392368e-10,6.389348e-06
TPRG1,7.8631096e-10,3.130882e-05,6.474218e-05,5.1083276e-05
RP11-43F13.1,5.555409e-06,2.7148901e-06,5.457577e-10,3.065793e-07
MORN2,7.820386e-06,9.100831e-07,5.7192113e-09,2.5155308e-07
UBQLN2,2.5278603e-05,3.0284955e-05,3.549352e-05,2.9492445e-05
RILPL1,8.920168e-05,8.997753e-09,5.51596e-05,2.1892959e-09
ZNF490,4.568463e-05,1.6372882e-05,4.320891e-06,1.2858149e-05
CLCN1,7.007641e-10,9.0121175e-06,8.994592e-10,1.2998281e-07
NWD1,3.953543e-05,4.486884e-10,2.1955339e-10,1.2774136e-10
ARL4C,1.8925579e-05,1.599208e-05,7.779608e-06,4.5502788e-05
WNT7B,4.459297e-08,1.9073505e-05,2.6882088e-10,2.521892e-10
GPR89B,2.3033317e-05,4.6431414e-05,7.0113524e-06,1.4695913e-05
C6orf132,1.3371186e-09,0.00017470072,3.057887e-10,4.5571594e-10
COL4A5,9.336303e-06,2.9987581e-05,2.3313496e-05,4.11173e-06
AGRN,3.64008e-11,0.00064127287,5.4632195e-11,2.7203049e-11
NHS,2.0393866e-10,0.00029503007,0.00010153815,1.779025e-05
HEPACAM2,3.3917781e-06,8.5639285e-06,3.5305656e-10,3.3068687e-10
SMTNL2,1.4440303e-10,4.759058e-10,2.3752465e-05,1.8657386e-06
ZC3H6,1.8947901e-05,3.700185e-06,1.5875037e-06,9.43253e-06
LINC00265,2.5311943e-05,2.940272e-05,4.7304085e-09,9.624938e-06
LAMTOR4,0.0004490095,7.030825e-11,5.5306974e-11,2.777002e-11
PRKAR1B,2.4011582e-05,3.411702e-05,5.806374e-05,3.6362103e-06
ZNF793,1.4396201e-05,1.1181872e-09,3.0997303e-06,4.5549723e-07
AGAP4,3.6825706e-05,6.7868727e-06,1.3208504e-05,1.3621511e-05
COMMD6,3.5268687e-11,6.83088e-11,5.3702164e-11,0.0014054046
HYKK,4.61163e-06,1.2388531e-05,2.3376201e-06,2.4600124e-06
ZNF383,1.3306616e-05,1.4334339e-08,7.922243e-06,8.537214e-06
PLSCR1,0.00095114525,8.5243874e-11,6.789419e-11,3.315336e-11
C3orf62,9.571308e-06,1.40855905e-08,2.911698e-05,1.08335755e-07
ENO4,1.0751832e-05,5.848295e-10,3.815777e-10,2.3209373e-10
SBK1,1.2557859e-05,1.278277e-09,4.2636816e-10,1.9213303e-06
SLC38A3,7.430769e-06,2.3305546e-10,1.4786128e-10,7.517036e-11
GTF2F2,0.000121122604,0.000108299246,2.0724856e-05,5.6127872e-05
FAM92A1,4.992602e-05,6.665749e-07,7.4270565e-06,1.691844e-09
FOCAD,0.00019985897,6.179043e-05,2.7581682e-05,2.1073802e-05
ZP3,1.530169e-05,2.6506028e-05,2.8523865e-09,3.5062294e-06
CHM,6.491133e-05,4.195625e-05,6.267001e-05,3.7238024e-05
CERKL,3.2718076e-06,7.614359e-06,4.4411275e-10,8.018177e-07
SERPINA5,3.6481356e-11,6.959366e-11,0.001313628,2.7212545e-11
C22orf34,1.7958021e-10,5.5384064e-10,8.34445e-05,2.5990304e-05
SRSF10,6.9537404e-11,1.15628125e-10,8.575692e-11,0.00041930852
C15orf52,3.045762e-10,0.00074550486,1.1068048e-10,5.442107e-11
NBR1,9.155333e-11,0.0008408088,1.08117806e-10,5.7117484e-11
RALGAPA2,0.00014033208,0.0016359538,0.00011087764,2.2773358e-10
NDOR1,4.652292e-06,1.1386827e-06,2.1798448e-06,1.9415309e-06
CFAP54,3.3917458e-06,1.846406e-06,3.6652626e-05,1.2709735e-06
SUMO2,2.2345168e-05,2.4351197e-05,1.163802e-06,4.2524216e-06
DPYD,0.001722295,4.3693232e-10,5.4208726e-10,0.00061092956
PTAR1,0.00023902974,1.9604733e-10,1.5832609e-10,9.404607e-11
SAXO2,1.3743922e-05,5.168116e-10,2.4421298e-10,2.1380905e-10
PARVB,7.036742e-11,1.5976764e-10,0.00024634847,9.4563565e-11
TEKT4P2,1.1942749e-05,3.0884363e-05,3.2677008e-06,4.441882e-06
UROS,1.2111331e-05,2.1371977e-06,6.165228e-07,2.5378956e-06
ZDHHC9,1.2222413e-06,2.9957311e-05,1.8575001e-05,1.3939704e-06
FAM221A,3.2726923e-05,9.473711e-06,4.433781e-10,2.2838054e-09
TMEM120B,2.9394196e-05,4.8035094e-05,1.1136888e-05,1.0531159e-05
FSIP2,1.1170778e-05,9.613324e-06,1.1889881e-09,6.1494526e-10
NOXA1,1.9049563e-05,4.970793e-06,2.7965535e-10,2.4240127e-10
SPRED3,2.7423638e-10,7.311485e-06,9.472194e-06,4.7377197e-10
PRELP,1.2237854e-10,4.704259e-10,6.1006293e-05,2.302889e-06
MTF1,3.807506e-05,2.3925086e-05,3.055146e-05,1.4120635e-05
NHLRC3,0.00013728799,5.666625e-05,2.2399427e-05,4.0001578e-05
ZDHHC11,1.3390649e-05,2.5828745e-06,3.4252587e-10,5.2957017e-10
LINC00910,5.6923313e-05,4.0793138e-09,3.209893e-06,1.0678767e-05
SLX4,4.136639e-06,9.432264e-07,5.947799e-07,1.127275e-06
RPL14,3.5221697e-11,6.82627e-11,5.3685577e-11,0.0054095793
FAM78B,1.5064114e-05,1.2266511e-09,1.28473375e-05,5.4890625e-10
ZNF563,3.2862972e-05,1.0221449e-09,9.472245e-10,3.913418e-06
FBF1,1.7288427e-05,7.87249e-06,4.850128e-06,7.0595192e-06
MSL1,2.843477e-06,6.75335e-06,3.6262933e-09,1.2721613e-07
CTD-3088G3.8,1.0157121e-05,7.894578e-06,6.8832787e-06,4.7359454e-06
LRRK2,2.870014e-05,1.870919e-09,1.5625841e-05,1.6735296e-05
TRMT2B,3.435553e-05,2.110699e-05,1.1327975e-09,1.6572549e-05
FAM120AOS,2.4411303e-05,2.3890178e-05,4.092358e-06,7.1320887e-06
UTS2B,4.15561e-06,7.633132e-06,4.5288073e-10,4.5064608e-06
C9orf152,6.9261447e-10,3.2378312e-06,8.200612e-06,8.041043e-07
NOC2L,1.1029985e-05,8.4019875e-06,5.0574035e-06,1.7936184e-06
NELFB,3.7129226e-05,2.7336131e-05,3.611128e-06,8.780136e-06
LRRC66,3.2023318e-06,4.2762445e-06,3.4322173e-10,3.0220193e-10
ZNF292,0.00011932372,1.1984095e-09,0.00083929906,9.621614e-10
ADAT2,8.026689e-06,6.0060927e-07,1.138975e-06,7.111279e-06
ZNF567,1.5467509e-05,1.2253813e-07,2.4190572e-06,6.9761295e-06
NDUFA4,3.513239e-11,6.803263e-11,5.3604333e-11,0.002042589
ANKDD1B,2.2777305e-05,1.6468644e-05,6.353958e-10,3.5253978e-10
APOD,3.5184564e-11,6.819243e-11,5.3784994e-11,0.0010530868
LITAF,7.3707165e-11,1.2286548e-10,9.642645e-11,0.00036805522
TMEM120A,3.5850403e-11,0.0004341012,5.438724e-11,2.7119952e-11
ARID2,0.00026466866,0.00011596661,6.94061e-05,8.1013815e-05
SF3B3,2.9587918e-05,3.4476838e-05,1.8205168e-05,1.7465964e-05
PLAC9,4.0688734e-11,7.776865e-11,0.0005246085,2.975245e-11
UBE2Q2P1,1.9010815e-05,1.6837736e-05,7.244106e-06,1.5463801e-06
CLDN4,0.0013143793,6.904839e-11,5.4153508e-11,2.7069359e-11
HN1,3.713517e-11,7.2847894e-11,0.0014281289,2.8263721e-11
ZNF527,3.0532614e-05,2.0028588e-09,3.3479178e-06,3.4989878e-06
S100A13,3.547365e-11,6.858322e-11,5.3918932e-11,0.0010300297
ZNF33A,0.0005000195,2.8027905e-10,1.9213302e-10,1.582147e-10
ZNF600,1.9331052e-05,2.5673307e-05,3.4822278e-09,5.975519e-06
BTBD8,6.7846886e-05,1.2676622e-05,7.305943e-10,1.6022268e-06
MAOA,7.513514e-10,1.6376246e-10,0.00083670334,5.1676205e-11
AC069277.2,9.352808e-06,7.0691975e-05,3.197226e-10,4.0912337e-10
FHIT,0.0014821625,1.910536e-09,3.593641e-10,3.8134781e-10
FAM150B,0.0005117292,6.888712e-11,5.4164253e-11,2.7031643e-11
ZKSCAN3,3.9696206e-06,1.5344602e-06,2.931055e-09,3.915387e-07
RRP7A,2.0229336e-06,2.9493922e-06,1.5652695e-06,1.78432e-06
LIN54,8.4460655e-05,1.2604579e-07,7.222318e-09,1.3286885e-05
C6orf222,2.56656e-10,3.398411e-05,2.459435e-10,1.5877505e-06
KAZN,0.00030894543,2.9822025e-09,0.00014835935,4.232624e-10
SLC35E2B,2.4373061e-05,2.558717e-05,1.4362409e-09,1.4677775e-05
FAM179A,8.0836844e-07,3.3091594e-06,1.9319134e-06,3.130433e-06
NEMP2,1.9441693e-06,4.238629e-09,4.6014993e-06,5.274805e-06
HMGB1,4.3013676e-11,7.803254e-11,6.053834e-11,0.0012850807
SYCP2,1.4620698e-06,2.518949e-05,1.2314474e-07,1.6389403e-06
IL1RAP,2.7153144e-10,0.00011923874,3.281155e-05,1.2873351e-05
MYBPC1,0.00043553996,0.00062314305,0.0014760209,0.0005779561
PAX5,9.340822e-11,1.9139781e-10,1.4495603e-10,2.7356966e-05
ZNF676,5.4204418e-05,8.1206997e-10,1.644882e-05,3.1552191e-10
ZNF699,1.9545905e-05,2.0507123e-06,6.572469e-06,4.90179e-06
TDRD7,2.5829102e-05,2.840738e-05,4.695389e-06,3.5921921e-06
KIAA0895L,2.3429184e-06,1.347311e-06,5.975439e-06,3.5650004e-07
HLA-DRB1,3.5245418e-11,6.833617e-11,5.389919e-11,0.0018961848
AKR1C3,3.6618063e-11,7.1645474e-11,0.00036708335,2.7887167e-11
SPATS2L,5.5119416e-11,0.0033261264,7.062599e-11,3.4948933e-11
ZNF250,1.554826e-05,2.5320345e-05,1.0783433e-06,8.544594e-06
WDSUB1,0.0001964983,5.6400634e-10,4.5648146e-10,2.33626e-10
ZNF79,1.7679282e-05,1.1017861e-09,3.7521154e-06,8.830612e-06
FAT4,1.0006347e-05,6.904816e-10,5.835229e-05,1.617564e-10
COLCA1,3.7270229e-06,1.2273632e-06,3.394742e-10,8.0706086e-10
ZNF681,2.558579e-06,2.20309e-09,1.4990249e-09,9.47245e-07
ACADSB,2.2876748e-05,5.339602e-09,4.532256e-06,1.08988925e-05
STK40,3.6921992e-05,8.198943e-05,2.0947706e-05,8.944544e-06
TMEM63A,0.0003817456,1.3359835e-10,9.293462e-11,5.207604e-11
SEMA4A,4.7029407e-06,2.595355e-05,2.3668326e-05,9.0342286e-07
MPHOSPH8,0.000146536,4.868398e-05,0.0001379572,0.00011823491
RNF216P1,5.715114e-06,2.5769213e-09,5.271455e-10,4.200703e-06
ZNF766,4.571106e-06,8.468265e-06,1.4369377e-08,6.074495e-06
RYR1,1.3517467e-05,2.0602067e-05,4.8350494e-06,6.9209827e-06
SRGAP3,8.617373e-05,3.3241216e-09,6.890581e-10,1.5011825e-05
FAM217B,7.997523e-06,2.5544623e-05,7.649412e-06,1.0853856e-05
LCOR,0.0006390996,5.0497277e-09,1.9821997e-09,9.193815e-05
SUPT5H,0.00032113906,1.12759316e-10,8.9698145e-11,4.6435477e-11
XPNPEP3,7.707359e-05,8.2366394e-05,6.0007737e-09,1.2140297e-05
ZNF107,1.5341317e-05,1.5464322e-09,1.1135007e-09,5.4807388e-05
PPIA,3.5486232e-11,6.8640545e-11,5.405135e-11,0.0028161288
ZNF471,3.6831152e-05,1.8062916e-06,7.589615e-06,1.1336108e-08
GTF2IRD2,0.00019344912,8.7194707e-10,4.0699857e-10,4.2646656e-10
SUPT3H,0.0005445376,2.386861e-09,1.2528915e-08,8.063413e-05
NIF3L1,3.2867656e-06,1.6172004e-06,9.1353647e-10,1.6308327e-06
AC005154.6,4.1420015e-05,4.959999e-05,1.1048797e-05,2.935229e-05
ATP2A1,1.52038965e-05,1.2907895e-09,4.1567236e-10,1.3253431e-06
IARS,3.912308e-05,8.053675e-05,9.302677e-05,8.498762e-05
MFSD14C,0.0003509699,8.955764e-05,5.952631e-06,7.0179456e-05
POM121,0.00028202488,2.1692694e-09,4.3479395e-07,3.3806096e-05
ZBTB44,0.00038899985,1.9539183e-10,1.4880569e-10,9.004715e-11
GIMAP5,1.1524633e-10,3.0108924e-10,7.457021e-06,1.7108038e-06
STK31,2.9503923e-05,8.912272e-06,9.374042e-10,4.3631923e-07
CD55,4.6323046e-11,0.0014826043,7.616736e-11,3.9995236e-11
ZNF565,3.399636e-05,5.988472e-05,1.7075936e-05,5.003815e-06
WDR5,1.339227e-05,1.0206803e-08,6.8389936e-06,3.1330044e-06
LONP1,3.0389687e-05,4.1815758e-05,3.0637446e-05,2.0425898e-05
TRRAP,0.00023769244,3.8749377e-09,1.534662e-06,2.355432e-05
SRGAP2B,0.00010338333,2.0766577e-09,0.00030279657,4.4365588e-05
ASB13,8.206409e-06,2.1339627e-05,5.74345e-06,2.7936082e-06
SLC35F1,1.8706123e-05,1.020859e-09,3.957221e-05,2.6229034e-06
ZNF34,5.972214e-06,3.662911e-07,2.0526444e-05,1.6770612e-06
ZNF140,3.841382e-05,2.4990472e-06,7.822079e-06,5.925642e-06
INCA1,3.7182647e-06,3.6234449e-09,1.1858316e-06,1.9416595e-07
ZNF774,8.744303e-06,2.0252266e-06,4.3477916e-10,6.445382e-10
PTPN1,2.3335614e-10,4.4378423e-10,0.0008227568,8.1697275e-05
EVL,1.0476239e-10,0.00088966865,2.207872e-10,5.2527175e-06
EPHB4,2.7462927e-06,1.7189293e-05,1.5043426e-05,2.5773772e-10
ZNF765,4.4163047e-05,0.00017132987,5.7611986e-09,2.387419e-05
ZNF124,0.00015082305,8.19974e-05,1.979215e-09,1.7413058e-05
XRCC6,5.482301e-11,9.6768774e-11,7.4731485e-11,0.00047479224
PPP1R26,2.503784e-05,2.1916487e-05,8.989172e-10,1.6297854e-09
TSC22D2,0.000107364875,0.00014088601,9.284366e-05,4.594869e-06
ZNF569,1.5285268e-05,2.2582574e-09,9.499151e-06,1.1160864e-05
ARMCX4,0.00012369081,1.449253e-05,3.4700817e-05,3.4431753e-09
ZNF777,4.19965e-06,1.5092752e-06,9.571193e-09,8.045407e-07
PIK3R4,3.3959033e-05,2.9819297e-05,8.609343e-06,1.497719e-05
TRAPPC2,0.00019267856,4.5042045e-10,3.434863e-10,3.224147e-06
SIAH1,0.00047173738,5.6870314e-10,1.1439535e-09,6.813902e-10
C20orf96,1.6685526e-05,6.293146e-06,1.4772437e-09,5.5777366e-10
ESRRG,0.0034615889,1.8848871e-10,1.1862239e-10,6.148769e-11
NCOR2,0.0004466439,2.1514265e-10,1.8746903e-10,8.6526175e-11
SULT1A1,3.8790422e-05,9.762345e-10,3.113753e-10,2.6140146e-09
ARL9,1.6486471e-06,5.0898852e-06,6.616157e-08,2.736393e-07
PRPF40A,8.527786e-11,1.5816974e-10,0.0006854858,6.1223915e-11
GDAP2,1.619779e-05,2.1755328e-05,2.424339e-06,6.102302e-06
TCEAL3,5.346739e-06,2.8768634e-06,6.512232e-07,5.2157635e-08
ANAPC7,2.2518492e-05,1.6193557e-05,8.276588e-06,6.8825566e-06
TPK1,4.596977e-10,0.00014437179,5.3941163e-05,8.890045e-05
SLC6A9,3.112141e-06,3.5525263e-06,2.9895991e-06,6.396307e-07
AFAP1,9.48559e-06,6.1729586e-09,0.00044307724,2.1901303e-10
MYO18A,1.6558317e-05,5.661094e-05,0.00012163598,2.6083844e-05
SPTSSB,2.2105855e-10,1.9001716e-05,3.4713638e-10,3.244314e-07
MME,2.3445318e-10,1.4278475e-05,5.1345924e-06,5.937261e-06
CACNA1H,6.6790807e-07,3.32862e-07,4.578444e-06,3.7230208e-07
SULF2,6.013531e-11,1.5129958e-10,0.00037628767,5.0417257e-11
LAMA2,1.11420984e-10,3.578484e-10,0.00054830423,3.7127826e-10
PLXNB2,3.8965827e-11,7.3483684e-11,0.0006009187,2.8472847e-11
MYO6,3.136828e-10,4.1830972e-10,1.7635286e-10,0.0004016197
MKL1,0.0011233998,1.1872709e-08,0.00061326625,0.0001064669
HDAC2,0.00041300562,9.6700516e-11,7.7126076e-11,3.943793e-11
ZNF782,4.5591445e-05,2.9213912e-05,5.44602e-06,6.341246e-06
ZNF846,0.00014159088,5.6894278e-05,7.4299857e-07,7.430769e-06
UGT2B15,3.6252222e-05,3.8370884e-10,1.6908076e-10,1.03786854e-10
TCF4,7.53452e-11,1.8601154e-10,0.0030711119,8.500779e-11
WNK3,2.9338631e-05,1.328202e-07,8.3200985e-06,2.3207315e-06
SDHAF3,1.1661423e-05,9.296109e-06,1.5312402e-09,1.439513e-05
HRH1,1.4442177e-10,3.304935e-05,4.6850866e-05,2.87863e-10
RABL6,1.4122844e-05,1.09995535e-05,5.806783e-09,6.3014426e-07
ZNF136,1.6216369e-05,2.0927975e-09,5.856819e-06,7.5713247e-06
ZKSCAN5,1.2100062e-05,1.224071e-05,2.4909168e-06,2.019743e-06
ZNF502,2.3354198e-05,9.654281e-10,4.5090183e-06,2.859569e-07
TRAPPC4,3.1251366e-05,3.946045e-06,1.2095007e-09,2.2160018e-06
TECPR2,0.00011927366,3.650235e-05,5.755395e-05,5.7626416e-06
TLR7,1.3750284e-10,5.4996263e-10,1.5768511e-06,2.6250555e-06
ZFP62,6.889544e-06,3.4320672e-06,1.2965657e-09,4.284691e-06
ERI2,1.3968507e-05,6.7893716e-06,3.3335332e-06,6.2049844e-07
TOMM7,3.5140234e-11,6.81711e-11,0.0046937447,2.6723901e-11
HSH2D,3.6264441e-06,3.7141093e-05,3.5882167e-10,3.062935e-05
TRPV1,8.5720585e-06,1.8763582e-09,2.1643793e-06,2.2883196e-06
ZNF33B,0.00021437934,4.5296022e-10,2.1793291e-10,2.3121885e-10
PDXDC2P,2.193384e-05,2.7404178e-05,1.4132901e-06,3.0870065e-06
ZNF431,5.2531712e-05,1.7219778e-05,4.7764365e-06,1.1537132e-05
FAM150A,7.3715917e-10,4.81478e-06,3.6545e-06,2.1888784e-09
NF1,0.00073463836,0.000116485804,9.123199e-05,3.209449e-08
VKORC1L1,0.000111948975,6.358599e-05,1.4609763e-05,2.1739088e-05
ZNF418,7.30476e-06,7.3297834e-10,9.902137e-07,2.1179354e-09
DAPK1,0.0007916073,9.2682234e-10,4.3270104e-10,2.6658445e-10
HLA-DQA1,3.607622e-11,7.036138e-11,5.5611196e-11,0.00031821872
COL27A1,0.00018268032,1.3547569e-10,9.6938735e-11,4.902095e-11
GM2A,2.3575838e-06,3.0541391e-06,1.7499034e-06,3.6997014e-06
S100A2,0.0003863748,6.936387e-11,5.441588e-11,2.7117726e-11
SNHG17,5.9121896e-10,3.4707301e-09,1.2848379e-05,5.9509393e-06
CD47,0.0011176267,1.4926618e-10,1.15653265e-10,8.8231235e-11
TLE1,2.208234e-10,0.0008642595,1.6079053e-10,9.2303075e-11
MAML3,0.0017276027,9.413818e-10,7.642964e-10,3.23061e-10
STRN3,0.0007431606,2.5851356e-05,9.5012576e-05,7.490061e-05
ZNF239,2.6459443e-06,2.2473425e-06,4.0743198e-10,1.9779321e-07
CTBP1-AS2,9.725845e-06,5.849467e-06,2.3124986e-09,5.0879826e-06
MVB12B,4.5394867e-05,1.2559846e-09,3.9447355e-06,4.0530966e-05
C6orf106,6.531177e-05,0.00016857924,2.8839655e-05,3.8960596e-05
ADA,1.4006009e-10,5.738067e-10,1.354184e-05,5.661596e-07
ARID5A,4.8109056e-10,7.9034057e-10,3.3167232e-06,9.83509e-07
PPTC7,3.5438046e-05,0.00014863836,1.7839739e-05,4.0319697e-05
NHLRC2,0.00019158248,3.9551773e-10,3.2270875e-10,2.7679187e-10
KIAA1211L,1.498539e-09,5.310924e-05,7.131732e-05,4.4763523e-10
CBWD3,4.4988647e-06,1.7546185e-05,6.9402455e-07,3.1546722e-06
SCN8A,8.818028e-05,2.076725e-09,6.097897e-10,5.6347943e-10
LAMB3,0.00026470248,7.44782e-11,5.661098e-11,2.839042e-11
KPNA5,4.534368e-05,2.6305396e-09,1.6367076e-05,2.3288609e-05
ANKRD36B,3.719575e-05,2.2954135e-05,1.6392505e-05,6.685196e-06
ARHGEF12,6.212145e-10,3.8992984e-10,0.0012325443,1.0472264e-10
ZNF252P,1.923511e-05,8.64623e-06,2.8192105e-06,3.552906e-06
PDLIM7,0.000298384,8.6310244e-11,6.9568705e-11,3.3241496e-11
FLNA,0.00068220444,7.501425e-11,5.965118e-11,2.984942e-11
SRGAP1,0.0006900641,3.1948018e-09,0.00021556966,1.3374752e-06
FAM3C,4.9910635e-11,0.00044715023,7.276734e-11,3.8161682e-11
SLC39A10,0.00017583683,2.1103211e-10,1.6458788e-10,1.25642e-10
CASP4,3.8552356e-11,7.418472e-11,0.000604168,2.9027449e-11
AP2A1,2.9209594e-05,2.6928752e-05,4.030966e-05,1.0567771e-05
FUT11,3.3843692e-06,3.7603422e-05,6.985947e-05,6.6080415e-06
ANXA4,0.009439535,1.8023562e-10,1.1393671e-10,6.637748e-11
WDR45,8.542019e-06,1.3109366e-05,6.792943e-07,8.810781e-07
METTL9,1.1089545e-05,9.4746865e-06,2.8711636e-05,3.9153685e-05
ZNF138,1.5547637e-05,7.45444e-06,4.0153885e-09,1.2386606e-05
ZNF429,0.00020073939,5.391094e-10,3.8174225e-10,5.267234e-10
ZNF470,2.1657627e-06,1.2434771e-06,2.1849962e-06,3.1923864e-07
ZNF100,1.945053e-05,3.659576e-09,2.6368707e-06,9.060307e-06
ZNF398,4.588872e-05,6.314997e-05,1.5192428e-09,1.1009712e-05
ANXA6,4.653798e-11,9.30911e-11,0.0004675827,4.5788606e-11
ZNF441,1.2124932e-05,1.2655801e-08,9.140198e-07,3.3508404e-06
GMFB,5.5700402e-06,2.5419398e-05,1.3536932e-09,7.777152e-06
ZNF420,2.1430831e-05,1.5913968e-09,1.3494681e-05,3.5442997e-06
ZMYM1,5.154337e-05,3.5516343e-05,6.518747e-06,1.8171051e-05
MAFG,6.4318066e-08,8.988624e-06,2.511737e-06,4.4782382e-07
KIAA1671,0.00055035995,8.5444874e-08,0.0001990627,2.5894198e-10
IGF2R,9.712844e-11,0.0007228531,1.2858668e-10,6.903733e-11
ZNF300P1,8.582242e-06,9.559329e-10,9.926323e-07,3.659539e-10
NPSR1-AS1,2.7327196e-10,6.4735876e-05,3.1808398e-10,7.9218787e-10
DYNC1H1,0.0003644459,1.0784059e-10,8.580142e-11,4.4145222e-11
PCBP2,4.2897907e-11,8.041655e-11,0.0024606283,3.1333162e-11
SLC25A29,5.8218993e-05,2.6229098e-05,2.5267273e-09,3.029649e-10
PGAP1,2.365369e-06,2.1072094e-05,8.515573e-05,1.3773864e-05
SRC,1.0084953e-05,8.5516825e-05,6.9146483e-10,6.8412476e-07
ZNF682,3.5160894e-05,1.4180145e-09,9.483943e-06,1.129515e-05
ZNF257,1.49008e-05,1.2274305e-09,3.7755123e-09,3.294291e-06
ADAM32,4.621734e-10,6.566013e-05,3.2983053e-08,5.1359343e-06
ACSL5,2.5711808e-10,3.521529e-05,9.6825515e-06,4.434513e-06
LRRC8B,2.5479516e-05,4.3871678e-05,4.757098e-06,4.1317694e-06
ABCB8,6.172841e-07,3.3733938e-06,9.698007e-07,1.3028496e-06
SND1,6.4175604e-10,8.459635e-10,0.0010905318,4.0869128e-10
SULT1A2,1.4289972e-05,3.2869596e-10,1.6656738e-10,9.17682e-11
NEK5,1.9874546e-05,2.3597062e-05,1.5540618e-06,2.1877654e-06
PSMD12,1.07938755e-10,0.0007875385,2.1609348e-10,1.2537245e-10
CH17-340M24.3,4.640368e-06,1.6477857e-06,1.4238626e-06,1.5921736e-06
PIWIL2,9.107885e-08,1.6066006e-05,7.4615455e-06,9.043352e-06
MIRLET7BHG,9.593007e-05,5.803888e-05,3.5287096e-05,7.3087025e-10
NOL4L,4.0322862e-10,0.0001095212,0.0008680729,2.7824823e-05
SLC22A4,2.7878372e-05,4.333804e-06,5.055489e-06,3.8927142e-10
ENTPD4,2.5148936e-06,7.181627e-06,2.9816551e-06,2.569823e-06
C1D,0.00033035877,7.114897e-11,5.593053e-11,2.8022277e-11
TBC1D9B,3.8090024e-05,2.7082559e-05,1.8508621e-05,1.4279347e-05
KANK2,2.70325e-05,2.2668273e-06,2.4326246e-05,1.0001137e-09
C6orf141,1.9504083e-05,3.517662e-05,2.565645e-10,2.4091157e-10
GTF2E2,2.5468244e-05,4.805136e-05,8.668522e-06,2.6723166e-05
RAD54B,1.0174141e-06,1.0106761e-05,5.1505363e-06,1.1301621e-06
SYNGAP1,2.9381176e-06,1.5095155e-06,7.3140513e-06,3.3224596e-06
FITM2,1.4637286e-06,9.007534e-07,2.5766672e-06,2.6531127e-06
BLM,1.07689274e-07,1.3163059e-05,2.0787356e-06,1.2539907e-05
ZNF720,3.084395e-05,1.57921e-05,5.7646153e-06,6.911306e-06
DDI2,5.998486e-05,9.745923e-05,3.7407663e-05,2.3619283e-05
SVIL,0.00035851728,6.917656e-10,0.001282972,1.4560807e-10
TRIM33,7.597013e-05,1.5710666e-09,0.0005171043,4.3720263e-09
PELI1,9.672265e-11,0.0011644538,4.7454374e-05,2.943053e-10
ZNF98,6.317436e-05,3.4008338e-10,2.2703664e-10,1.4607678e-10
ZNF786,1.8797595e-05,8.149678e-06,6.139353e-09,7.4858003e-06
ZNF675,2.0493193e-05,9.722701e-06,1.7574292e-06,7.030548e-06
SLC22A5,1.6605487e-05,7.4991335e-06,6.138554e-10,2.96717e-07
ADARB1,2.838356e-10,5.4714394e-10,9.811521e-05,3.6419992e-06
HTT,4.939503e-05,7.9437625e-05,3.947598e-05,3.426839e-05
C5AR1,8.6865003e-07,2.4707348e-05,8.135588e-05,2.6614745e-05
VEPH1,0.0002079154,1.09897536e-10,8.0170294e-11,4.0586656e-11
IPP,3.834055e-05,1.4737598e-05,1.99451e-09,6.920349e-06
MAP3K5,6.3965655e-10,0.00023335151,6.303818e-05,0.00018803828
GSTK1,3.5212024e-11,6.8286134e-11,0.0016409181,2.6789121e-11
HNRNPAB,4.1109827e-11,7.833406e-11,0.00040803282,3.0597525e-11
STMN3,5.196566e-07,4.656793e-06,1.0729906e-06,7.918514e-09
PDGFA,1.3233847e-05,2.4728046e-05,2.778057e-05,6.2771246e-06
COL13A1,0.000534086,2.4259472e-09,1.709451e-05,0.0001128849
SLC2A10,2.5265108e-05,3.7529242e-06,5.685058e-10,3.4275333e-10
RPF2,2.0565869e-05,2.0998992e-05,1.9932477e-05,5.106669e-06
SLC28A3,0.00011482082,3.0873418e-10,1.5935435e-10,8.6500765e-11
FAM177B,2.091719e-10,4.1881412e-05,2.2768538e-10,2.8814284e-05
MYO5A,2.7312051e-05,9.639303e-10,0.00012620247,8.532904e-05
ATG7,0.00034512993,8.413017e-05,0.00027446196,8.3577106e-05
SIPA1L1,0.00021584182,2.9961752e-06,0.0014572777,0.00011350887
RAB40C,3.0125113e-05,8.956259e-05,7.9353074e-10,2.3282446e-06
PIGN,5.9761715e-05,0.00057705503,2.352815e-10,1.562069e-10
ZNF624,2.5914926e-06,1.7544158e-07,4.00897e-06,4.9597124e-06
HHLA3,5.4399106e-06,4.884237e-07,1.1498506e-06,5.0698554e-07
