topic_0,topic_1,topic_2,topic_3
1.10999925e-10,1.3931886e-10,1.02135904e-10,3.176667e-11
1.10999925e-10,1.3931886e-10,1.02135904e-10,3.176667e-11
1.10999925e-10,1.393186e-10,1.02135904e-10,3.176667e-11
1.10999925e-10,1.393186e-10,1.02135904e-10,3.176667e-11
1.10999925e-10,1.393186e-10,1.02135904e-10,3.176667e-11
1.10999925e-10,1.393186e-10,1.02135904e-10,3.176667e-11
1.10999925e-10,1.393186e-10,1.02135904e-10,3.176667e-11
1.1099971e-10,1.393186e-10,1.02135904e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135904e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135904e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135904e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135904e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135904e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.0213571e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.0213571e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135515e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135515e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135515e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135515e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135515e-10,3.176667e-11
1.1099971e-10,1.3931807e-10,1.02135515e-10,3.176667e-11
1.10999494e-10,1.3931781e-10,1.02135515e-10,3.176667e-11
1.10999286e-10,1.3931781e-10,1.02135515e-10,3.176667e-11
1.10999286e-10,1.3931781e-10,1.02135515e-10,3.176667e-11
1.10999286e-10,1.3931781e-10,1.02135515e-10,3.176667e-11
1.10999286e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.10999286e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.10999286e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.10999286e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.10999286e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.10999286e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.1099907e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.1099907e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.1099907e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.1099907e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.1099886e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.1099886e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.1099886e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.1099886e-10,1.3931753e-10,1.02135515e-10,3.176667e-11
1.1099886e-10,1.3931727e-10,1.02135515e-10,3.176667e-11
1.1099886e-10,1.3931727e-10,1.02135515e-10,3.176667e-11
1.1099886e-10,1.3931727e-10,1.02135515e-10,3.176667e-11
1.1099886e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.10998655e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.10998655e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.10998655e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.10998655e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.10998655e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.10998655e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.1099844e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.1099844e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.1099844e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.1099844e-10,1.39317e-10,1.02135515e-10,3.176667e-11
1.1099823e-10,1.3931674e-10,1.02135515e-10,3.176667e-11
1.10998016e-10,1.3931674e-10,1.02135515e-10,3.176667e-11
1.10998016e-10,1.3931674e-10,1.02135314e-10,3.176667e-11
1.10998016e-10,1.3931648e-10,1.02135314e-10,3.176667e-11
1.10998016e-10,1.3931648e-10,1.02135314e-10,3.176667e-11
1.1099781e-10,1.3931648e-10,1.02135314e-10,3.176667e-11
1.1099781e-10,1.3931648e-10,1.02135314e-10,3.176667e-11
1.1099781e-10,1.3931593e-10,1.02135314e-10,3.176667e-11
1.1099781e-10,1.3931593e-10,1.02135314e-10,3.176667e-11
1.1099781e-10,1.3931593e-10,1.02135314e-10,3.176667e-11
1.109976e-10,1.3931593e-10,1.02135314e-10,3.176667e-11
1.109976e-10,1.3931593e-10,1.02135314e-10,3.176667e-11
1.109976e-10,1.3931593e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.3931593e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.3931593e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.3931593e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.3931567e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.3931567e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.3931567e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.3931567e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.3931567e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.393154e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.393154e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.393154e-10,1.0213512e-10,3.176667e-11
1.109976e-10,1.393154e-10,1.0213512e-10,3.176667e-11
1.1099717e-10,1.393154e-10,1.0213512e-10,3.176667e-11
1.1099717e-10,1.393154e-10,1.02134926e-10,3.176667e-11
1.1099717e-10,1.393154e-10,1.02134926e-10,3.176667e-11
1.1099717e-10,1.393154e-10,1.02134926e-10,3.176667e-11
1.10996747e-10,1.393154e-10,1.02134926e-10,3.176667e-11
1.10996747e-10,1.393154e-10,1.02134926e-10,3.176667e-11
1.10996747e-10,1.3931514e-10,1.0213473e-10,3.176667e-11
1.10996747e-10,1.3931514e-10,1.0213473e-10,3.176667e-11
1.10996747e-10,1.3931514e-10,1.0213473e-10,3.176667e-11
1.10996747e-10,1.3931514e-10,1.0213473e-10,3.176667e-11
1.10996747e-10,1.3931514e-10,1.0213473e-10,3.176667e-11
1.1099632e-10,1.3931514e-10,1.0213473e-10,3.176667e-11
1.1099632e-10,1.3931488e-10,1.0213473e-10,3.176667e-11
1.1099632e-10,1.3931488e-10,1.0213473e-10,3.176667e-11
1.1099632e-10,1.3931488e-10,1.0213473e-10,3.176667e-11
1.1099632e-10,1.3931488e-10,1.0213454e-10,3.176667e-11
1.1099632e-10,1.3931488e-10,1.0213454e-10,3.176667e-11
1.1099632e-10,1.3931488e-10,1.0213434e-10,3.176667e-11
1.1099632e-10,1.3931488e-10,1.0213434e-10,3.176667e-11
1.10996115e-10,1.3931488e-10,1.0213434e-10,3.176667e-11
1.10996115e-10,1.3931488e-10,1.0213434e-10,3.176667e-11
1.10996115e-10,1.3931488e-10,1.0213434e-10,3.176667e-11
1.10996115e-10,1.3931488e-10,1.0213434e-10,3.176667e-11
1.109959e-10,1.3931462e-10,1.0213434e-10,3.176667e-11
1.109959e-10,1.3931462e-10,1.0213434e-10,3.176667e-11
1.109959e-10,1.3931434e-10,1.0213434e-10,3.176667e-11
1.109959e-10,1.3931434e-10,1.0213434e-10,3.176667e-11
1.109959e-10,1.3931434e-10,1.0213434e-10,3.176667e-11
1.109959e-10,1.3931434e-10,1.0213434e-10,3.176667e-11
1.1099569e-10,1.3931434e-10,1.0213434e-10,3.176667e-11
1.1099548e-10,1.3931434e-10,1.0213434e-10,3.176667e-11
1.1099548e-10,1.3931407e-10,1.0213434e-10,3.176667e-11
1.1099548e-10,1.3931407e-10,1.0213434e-10,3.176667e-11
1.1099548e-10,1.3931407e-10,1.0213434e-10,3.176667e-11
1.1099548e-10,1.3931407e-10,1.0213434e-10,3.176667e-11
1.1099548e-10,1.3931407e-10,1.0213434e-10,3.176667e-11
1.1099548e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099548e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099527e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099527e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099506e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099506e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099506e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099506e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099506e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099506e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099506e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099506e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.10994845e-10,1.3931381e-10,1.0213434e-10,3.176667e-11
1.1099462e-10,1.3931355e-10,1.0213415e-10,3.176667e-11
1.1099462e-10,1.3931328e-10,1.0213415e-10,3.176667e-11
1.1099462e-10,1.3931328e-10,1.0213415e-10,3.176667e-11
1.1099462e-10,1.3931328e-10,1.0213415e-10,3.176667e-11
1.1099462e-10,1.3931328e-10,1.0213415e-10,3.176667e-11
1.1099462e-10,1.3931328e-10,1.0213415e-10,3.176667e-11
1.1099462e-10,1.3931328e-10,1.0213415e-10,3.176667e-11
1.1099462e-10,1.3931328e-10,1.0213415e-10,3.176667e-11
1.1099462e-10,1.3931302e-10,1.0213415e-10,3.176667e-11
1.1099462e-10,1.3931302e-10,1.02133954e-10,3.176667e-11
1.10994415e-10,1.3931302e-10,1.02133954e-10,3.176667e-11
1.10994415e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.10994415e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.10994415e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931276e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931249e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931249e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931249e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931221e-10,1.02133954e-10,3.176667e-11
1.1099421e-10,1.3931221e-10,1.02133954e-10,3.176667e-11
1.10993784e-10,1.3931221e-10,1.02133954e-10,3.176667e-11
1.10993784e-10,1.3931221e-10,1.02133954e-10,3.176667e-11
1.1099357e-10,1.3931221e-10,1.0213376e-10,3.176667e-11
1.1099357e-10,1.3931221e-10,1.0213376e-10,3.176667e-11
1.1099357e-10,1.3931221e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931221e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931221e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931221e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931195e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931195e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931195e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931195e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931195e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931195e-10,1.02133565e-10,3.176667e-11
1.1099336e-10,1.3931169e-10,1.02133565e-10,3.176667e-11
1.1099315e-10,1.3931169e-10,1.02133565e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.02133565e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.02133565e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213337e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931169e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931142e-10,1.0213318e-10,3.176667e-11
1.1099294e-10,1.3931115e-10,1.0213318e-10,3.176667e-11
1.1099273e-10,1.3931115e-10,1.0213318e-10,3.176667e-11
1.1099273e-10,1.3931115e-10,1.0213318e-10,3.176667e-11
1.10992514e-10,1.3931115e-10,1.0213318e-10,3.176667e-11
1.10992514e-10,1.3931115e-10,1.0213318e-10,3.176667e-11
1.10992514e-10,1.3931115e-10,1.0213318e-10,3.176667e-11
1.10992514e-10,1.3931115e-10,1.0213318e-10,3.176667e-11
1.10992514e-10,1.3931115e-10,1.0213318e-10,3.176667e-11
1.10992514e-10,1.3931115e-10,1.0213318e-10,3.176667e-11
1.10992514e-10,1.3931088e-10,1.02132976e-10,3.176667e-11
1.10992514e-10,1.3931088e-10,1.02132976e-10,3.176667e-11
1.10992514e-10,1.3931088e-10,1.0213278e-10,3.176667e-11
1.10992514e-10,1.3931088e-10,1.0213278e-10,3.176667e-11
1.10992306e-10,1.3931088e-10,1.0213278e-10,3.176667e-11
1.10992306e-10,1.3931088e-10,1.0213278e-10,3.176667e-11
1.10992306e-10,1.3931088e-10,1.0213278e-10,3.176667e-11
1.10992306e-10,1.3931088e-10,1.0213278e-10,3.176667e-11
1.10992084e-10,1.3931088e-10,1.0213278e-10,3.176667e-11
1.10992084e-10,1.3931062e-10,1.0213278e-10,3.176667e-11
1.10992084e-10,1.3931062e-10,1.0213278e-10,3.176667e-11
1.10992084e-10,1.3931062e-10,1.0213278e-10,3.176667e-11
1.10992084e-10,1.3931062e-10,1.0213278e-10,3.176667e-11
1.10992084e-10,1.3931062e-10,1.0213278e-10,3.176667e-11
1.10992084e-10,1.3931062e-10,1.0213278e-10,3.176667e-11
1.10992084e-10,1.3931062e-10,1.0213278e-10,3.176667e-11
1.10992084e-10,1.3931062e-10,1.0213278e-10,3.1766607e-11
1.10992084e-10,1.3931062e-10,1.0213278e-10,3.1766607e-11
1.10992084e-10,1.3931062e-10,1.0213259e-10,3.1766607e-11
1.10992084e-10,1.3931062e-10,1.0213259e-10,3.1766607e-11
1.10992084e-10,1.3931062e-10,1.0213259e-10,3.1766607e-11
1.10992084e-10,1.3931062e-10,1.0213259e-10,3.1766607e-11
1.10992084e-10,1.3931062e-10,1.0213259e-10,3.1766607e-11
1.10992084e-10,1.3931035e-10,1.0213239e-10,3.1766607e-11
1.10992084e-10,1.3931035e-10,1.0213239e-10,3.1766607e-11
1.10992084e-10,1.3931035e-10,1.0213239e-10,3.1766607e-11
1.10991875e-10,1.3931035e-10,1.0213239e-10,3.1766607e-11
1.1099167e-10,1.3931035e-10,1.0213239e-10,3.1766607e-11
1.1099145e-10,1.3931035e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931035e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931035e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.10991244e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.1099103e-10,1.3931009e-10,1.0213239e-10,3.1766607e-11
1.1099103e-10,1.3930983e-10,1.0213239e-10,3.1766607e-11
1.1099103e-10,1.3930983e-10,1.0213239e-10,3.1766607e-11
1.1099103e-10,1.3930956e-10,1.0213239e-10,3.1766607e-11
1.1099103e-10,1.3930956e-10,1.0213239e-10,3.1766607e-11
1.1099103e-10,1.3930956e-10,1.0213239e-10,3.1766607e-11
1.1099103e-10,1.3930956e-10,1.0213239e-10,3.1766607e-11
1.1099103e-10,1.3930956e-10,1.0213239e-10,3.1766607e-11
1.1099103e-10,1.3930956e-10,1.02132004e-10,3.1766607e-11
1.1099103e-10,1.3930956e-10,1.02132004e-10,3.1766607e-11
1.1099103e-10,1.3930956e-10,1.02132004e-10,3.1766607e-11
1.1099103e-10,1.393093e-10,1.02132004e-10,3.1766607e-11
1.1099103e-10,1.393093e-10,1.02132004e-10,3.1766607e-11
1.1099103e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099103e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099103e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099103e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099103e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099082e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099082e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099082e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.109904e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.109904e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.109904e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.109904e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.109904e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099019e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099019e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099019e-10,1.3930904e-10,1.02132004e-10,3.1766607e-11
1.1099019e-10,1.3930877e-10,1.02132004e-10,3.1766607e-11
1.1099019e-10,1.3930851e-10,1.02132004e-10,3.1766607e-11
1.10989974e-10,1.3930851e-10,1.02132004e-10,3.1766607e-11
1.10989974e-10,1.3930851e-10,1.02132004e-10,3.1766607e-11
1.10989974e-10,1.3930851e-10,1.02132004e-10,3.1766607e-11
1.10989974e-10,1.3930851e-10,1.02132004e-10,3.1766607e-11
1.10989974e-10,1.3930851e-10,1.0213181e-10,3.1766607e-11
1.10989544e-10,1.3930851e-10,1.0213181e-10,3.1766607e-11
1.10989544e-10,1.3930851e-10,1.0213181e-10,3.1766607e-11
1.10989544e-10,1.3930851e-10,1.0213181e-10,3.1766607e-11
1.10989544e-10,1.3930851e-10,1.0213181e-10,3.1766607e-11
1.10989544e-10,1.3930823e-10,1.02131616e-10,3.1766607e-11
1.10989544e-10,1.3930823e-10,1.02131616e-10,3.1766607e-11
1.10989544e-10,1.3930823e-10,1.02131616e-10,3.1766607e-11
1.10989336e-10,1.3930797e-10,1.02131616e-10,3.1766607e-11
1.1098912e-10,1.3930797e-10,1.02131616e-10,3.1766607e-11
1.1098912e-10,1.3930797e-10,1.02131616e-10,3.1766607e-11
1.1098912e-10,1.3930797e-10,1.02131616e-10,3.1766607e-11
1.1098912e-10,1.3930797e-10,1.02131616e-10,3.1766607e-11
1.1098912e-10,1.3930797e-10,1.02131616e-10,3.1766607e-11
1.1098912e-10,1.3930769e-10,1.02131616e-10,3.1766607e-11
1.1098891e-10,1.3930743e-10,1.02131616e-10,3.1766607e-11
1.1098891e-10,1.3930743e-10,1.02131616e-10,3.1766607e-11
1.10988704e-10,1.3930743e-10,1.02131616e-10,3.1766607e-11
1.10988704e-10,1.3930743e-10,1.02131616e-10,3.1766607e-11
1.10988704e-10,1.3930743e-10,1.02131616e-10,3.1766607e-11
1.10988704e-10,1.3930743e-10,1.02131616e-10,3.1766607e-11
1.10988704e-10,1.3930743e-10,1.02131616e-10,3.1766607e-11
1.10988704e-10,1.3930743e-10,1.02131616e-10,3.1766607e-11
1.10988704e-10,1.3930743e-10,1.02131616e-10,3.1766607e-11
1.10988704e-10,1.3930716e-10,1.02131616e-10,3.1766607e-11
1.1098849e-10,1.3930716e-10,1.0213142e-10,3.1766607e-11
1.1098849e-10,1.3930716e-10,1.0213142e-10,3.1766607e-11
1.1098849e-10,1.3930716e-10,1.0213142e-10,3.1766607e-11
1.1098828e-10,1.3930716e-10,1.0213142e-10,3.1766607e-11
1.1098828e-10,1.3930716e-10,1.0213123e-10,3.1766607e-11
1.1098828e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.1098828e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.1098828e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.10988066e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.1098786e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.1098786e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.1098786e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.1098786e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.1098786e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.10987435e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.10987435e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.10987435e-10,1.393069e-10,1.0213123e-10,3.1766607e-11
1.10987435e-10,1.393069e-10,1.0213123e-10,3.1766548e-11
1.10987435e-10,1.3930637e-10,1.0213123e-10,3.1766548e-11
1.10987435e-10,1.3930637e-10,1.0213123e-10,3.1766548e-11
1.10987435e-10,1.3930637e-10,1.0213123e-10,3.1766548e-11
1.10987435e-10,1.3930637e-10,1.0213103e-10,3.1766548e-11
1.10987435e-10,1.3930637e-10,1.0213103e-10,3.1766548e-11
1.10987226e-10,1.3930584e-10,1.0213103e-10,3.1766548e-11
1.10987226e-10,1.3930584e-10,1.0213103e-10,3.1766548e-11
1.10987226e-10,1.3930584e-10,1.0213103e-10,3.1766548e-11
1.10987226e-10,1.3930584e-10,1.0213103e-10,3.1766548e-11
1.10987004e-10,1.3930584e-10,1.0213103e-10,3.1766548e-11
1.10987004e-10,1.3930584e-10,1.0213103e-10,3.1766548e-11
1.10986796e-10,1.3930584e-10,1.0213103e-10,3.1766548e-11
1.10986796e-10,1.3930558e-10,1.0213103e-10,3.1766548e-11
1.1098658e-10,1.3930558e-10,1.0213103e-10,3.1766548e-11
1.1098658e-10,1.3930558e-10,1.0213103e-10,3.1766548e-11
1.1098637e-10,1.3930558e-10,1.0213103e-10,3.1766548e-11
1.1098616e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098616e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098616e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098616e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098616e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098616e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098616e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098616e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098616e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098595e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098595e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930532e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930505e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213084e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213064e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213064e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213064e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213064e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213064e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213044e-10,3.1766548e-11
1.1098574e-10,1.3930478e-10,1.0213044e-10,3.1766548e-11
1.10985526e-10,1.3930451e-10,1.0213044e-10,3.1766548e-11
1.1098532e-10,1.3930451e-10,1.0213044e-10,3.1766548e-11
1.1098532e-10,1.3930451e-10,1.0213044e-10,3.1766548e-11
1.1098532e-10,1.3930451e-10,1.0213044e-10,3.1766548e-11
1.1098532e-10,1.3930451e-10,1.0213044e-10,3.1766548e-11
1.1098532e-10,1.3930425e-10,1.0213044e-10,3.1766548e-11
1.1098532e-10,1.3930425e-10,1.0213044e-10,3.1766548e-11
1.1098532e-10,1.3930425e-10,1.0213044e-10,3.1766548e-11
1.1098532e-10,1.3930399e-10,1.0213044e-10,3.1766548e-11
1.1098511e-10,1.3930399e-10,1.0213044e-10,3.1766548e-11
1.1098511e-10,1.3930372e-10,1.0213044e-10,3.1766548e-11
1.10984895e-10,1.3930372e-10,1.0213044e-10,3.1766548e-11
1.10984895e-10,1.3930372e-10,1.0213044e-10,3.1766548e-11
1.10984895e-10,1.3930372e-10,1.0213025e-10,3.1766548e-11
1.10984895e-10,1.3930372e-10,1.0213025e-10,3.1766548e-11
1.10984895e-10,1.3930344e-10,1.02130054e-10,3.1766548e-11
1.10984895e-10,1.3930318e-10,1.02130054e-10,3.1766548e-11
1.10984895e-10,1.3930318e-10,1.02130054e-10,3.1766548e-11
1.10984895e-10,1.3930318e-10,1.02130054e-10,3.1766548e-11
1.10984895e-10,1.3930318e-10,1.0212986e-10,3.1766548e-11
1.10984895e-10,1.3930318e-10,1.0212986e-10,3.1766548e-11
1.10984895e-10,1.3930318e-10,1.0212986e-10,3.1766548e-11
1.10984895e-10,1.3930292e-10,1.0212986e-10,3.1766548e-11
1.1098469e-10,1.3930265e-10,1.0212986e-10,3.1766548e-11
1.10984465e-10,1.3930265e-10,1.0212986e-10,3.1766548e-11
1.10984465e-10,1.3930265e-10,1.02129666e-10,3.1766548e-11
1.10984465e-10,1.3930265e-10,1.02129666e-10,3.1766548e-11
1.10984257e-10,1.3930265e-10,1.02129666e-10,3.1766548e-11
1.1098404e-10,1.3930213e-10,1.02129666e-10,3.1766548e-11
1.1098404e-10,1.3930213e-10,1.02129666e-10,3.1766548e-11
1.1098404e-10,1.3930213e-10,1.02129666e-10,3.1766548e-11
1.1098404e-10,1.3930213e-10,1.02129666e-10,3.1766548e-11
1.1098404e-10,1.3930213e-10,1.02129666e-10,3.1766548e-11
1.1098404e-10,1.3930213e-10,1.02129666e-10,3.1766548e-11
1.1098404e-10,1.3930213e-10,1.02129666e-10,3.1766548e-11
1.1098404e-10,1.3930213e-10,1.0212947e-10,3.1766548e-11
1.1098383e-10,1.3930186e-10,1.0212947e-10,3.1766548e-11
1.1098383e-10,1.3930186e-10,1.0212947e-10,3.1766548e-11
1.1098383e-10,1.3930186e-10,1.0212947e-10,3.1766548e-11
1.1098383e-10,1.3930158e-10,1.0212947e-10,3.1766548e-11
1.1098362e-10,1.3930158e-10,1.0212947e-10,3.1766548e-11
1.1098362e-10,1.3930158e-10,1.0212947e-10,3.1766548e-11
