,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
ANLN,3.3674569e-06,4.578673e-09,6.993259e-05,2.3139721e-09,5.4383356e-09,1.2335931e-10,4.3999004e-09,6.567706e-10
RABGAP1,0.00021358105,3.2476202e-09,2.4015012e-09,3.221032e-09,2.654283e-09,0.0010028464,3.330379e-09,0.0002000531
DCN,6.110899e-11,1.395718e-10,9.661607e-11,0.0017588212,1.2472584e-10,5.2954672e-11,1.436369e-10,7.5035284e-11
PPP5C,1.0926861e-10,2.4431876e-10,1.8749048e-10,5.5466385e-11,2.1790342e-10,1.3593666e-10,0.00086448493,1.2578995e-10
CEP68,3.6745478e-05,1.146148e-06,1.4506814e-09,1.0183843e-07,1.5136353e-08,7.068688e-06,1.4213221e-07,2.8145834e-05
MAP4K3,0.00026591038,6.825574e-09,0.0005221557,2.2221742e-05,6.3611396e-09,0.001022502,8.868518e-09,0.00016875264
ZBTB32,9.373005e-06,1.8857726e-09,7.1256295e-10,3.543189e-09,1.6276327e-09,6.6371326e-06,1.8603541e-09,7.7705226e-10
TYROBP,6.1697626e-11,1.3864712e-10,9.616857e-11,3.2311813e-11,1.236967e-10,5.2592205e-11,0.004416747,7.381141e-11
TMEM159,3.8879066e-06,8.963974e-09,3.8364284e-05,8.4295925e-07,1.0291586e-08,8.299066e-06,1.0857524e-08,1.5703565e-09
BRCA1,2.6239179e-05,1.890962e-06,2.6717764e-05,1.5455425e-06,2.5842368e-08,2.9426508e-05,7.280956e-07,1.715225e-09
ERCC1,1.4487836e-10,3.6709905e-10,2.4767868e-10,8.224683e-11,0.002328793,7.405771e-05,3.8152098e-10,1.721806e-10
CD22,3.3945853e-05,3.2131026e-10,1.8893576e-10,1.7284064e-10,2.7275798e-10,7.790449e-11,3.3309555e-10,1.71785e-10
SEMA3B,6.945509e-11,1.7100403e-10,1.3543175e-10,4.0165794e-11,1.5386317e-10,0.0003710132,1.7750565e-10,8.884305e-11
MBTPS2,1.4442626e-05,1.7723671e-06,4.5811983e-05,3.889034e-06,4.6131872e-06,4.424833e-05,1.9166891e-06,7.962986e-08
PRICKLE3,3.8806165e-06,2.2854538e-08,2.201429e-05,4.85661e-07,2.0886514e-08,3.533945e-06,9.3359955e-07,1.4769529e-06
EXTL3,3.4841864e-06,1.2211239e-08,0.00017779013,1.4181087e-06,8.708837e-09,4.964698e-05,1.3704792e-08,1.2605684e-09
NR1H4,2.7255415e-10,1.0889292e-09,1.8064133e-05,2.5270538e-10,1.0173349e-09,7.6320575e-05,1.1473645e-09,3.4941752e-10
ELOVL5,0.00052403443,2.4038235e-10,1.6565492e-10,5.863583e-11,2.161784e-10,8.928217e-11,2.4965172e-10,1.3664503e-10
ALOX5,0.00026807032,2.7268154e-10,2.6085545e-10,7.1364116e-11,2.40486e-10,8.054595e-11,2.8475525e-10,1.3506415e-10
KDM5D,1.662753e-05,3.7231025e-09,7.3293915e-10,2.8096956e-06,3.4793664e-09,1.3006913e-05,3.75723e-09,6.888256e-06
CALCOCO1,6.164834e-11,1.3994793e-10,0.000582639,3.257058e-11,1.250603e-10,5.3611185e-11,1.4394545e-10,7.458268e-11
UBR7,1.2553046e-05,1.9106703e-06,5.3550666e-06,6.5872246e-07,5.1611937e-07,1.0037372e-05,1.9193085e-06,4.112797e-06
MAP4K5,1.6892065e-05,6.797443e-10,7.6278617e-10,2.0673853e-10,0.0015479176,2.4442967e-10,7.240755e-10,4.205449e-10
EHD3,1.7586794e-05,2.1035709e-09,6.323401e-06,9.4914486e-07,1.7131325e-09,2.8786246e-10,2.4384772e-09,6.698438e-06
PSMC4,6.2976575e-11,1.4212279e-10,9.924911e-11,3.3160887e-11,1.2701204e-10,0.00054096204,1.4640202e-10,7.5834825e-11
MAN2B2,2.0993724e-05,5.009456e-09,3.4075415e-06,7.723149e-07,3.759689e-09,7.103979e-06,5.0318167e-09,1.2980257e-09
MVP,7.8814844e-11,1.7448322e-10,0.0017429942,4.144024e-11,1.5594374e-10,6.5567635e-11,1.7968299e-10,9.36821e-11
NUB1,1.5257207e-10,2.3170404e-10,0.0006762426,6.196238e-11,2.049318e-10,8.232529e-11,2.3935295e-10,1.2488771e-10
PGM3,6.0725606e-06,2.2612036e-07,8.2638035e-06,3.670231e-06,2.0850355e-06,2.6275627e-06,2.8415235e-07,1.1773419e-06
CLK1,0.0004258235,3.237389e-10,2.4643843e-10,8.302766e-11,2.9142186e-10,1.2307845e-10,3.3459382e-10,1.6742868e-10
POLR3B,3.8111248e-05,1.6207375e-08,1.5500676e-05,6.7113992e-06,1.4605436e-08,5.8797785e-05,1.4567682e-08,3.7803476e-09
ANGEL1,1.895475e-05,4.8813216e-09,1.4446233e-09,3.745065e-10,2.887755e-09,8.692501e-05,5.1687294e-09,5.435267e-05
RNF14,1.316604e-06,7.350486e-07,2.0416323e-06,1.8672222e-07,7.504417e-07,1.3942469e-06,4.2780982e-07,2.2716432e-07
DNASE1L1,4.430472e-06,1.4269333e-08,5.7938725e-09,2.7298873e-07,8.801601e-09,2.7207733e-10,1.0142607e-08,4.9830624e-06
DDX11,3.595606e-06,4.3805404e-09,1.7846834e-05,8.247061e-07,3.7042962e-09,3.712733e-10,4.3331734e-09,8.7734553e-10
HEBP1,6.2192675e-11,1.4219328e-10,9.942228e-11,3.306791e-11,1.2709442e-10,0.00061383384,1.4638218e-10,7.579448e-11
GPRC5A,9.926085e-11,3.186007e-10,0.0035485837,8.096754e-11,2.9651345e-10,7.639302e-11,3.342239e-10,1.6865495e-10
MAMLD1,8.249854e-05,5.2650197e-08,7.350629e-10,5.6954255e-09,6.2113465e-08,2.3882729e-05,1.6494248e-05,0.00013770616
CD6,0.00011658783,2.2944663e-10,1.4281518e-10,8.2505135e-11,1.9802147e-10,6.8546474e-11,2.3897523e-10,1.1497189e-10
TACC3,7.476522e-05,4.52514e-09,2.6298221e-09,1.0786375e-06,3.1882514e-09,2.1840422e-06,4.288797e-09,6.4594363e-10
UFL1,0.00023325207,5.0011956e-10,3.4758557e-10,1.4567862e-10,4.4252227e-10,9.875047e-10,5.1191607e-10,2.3723992e-10
ZC3H3,2.7857108e-05,4.3705154e-06,0.00010013588,7.1392824e-06,2.014357e-06,1.7819675e-05,1.071538e-05,3.235434e-09
CAPN1,1.07641465e-10,2.0498496e-10,1.4756658e-10,5.1265155e-11,1.8267593e-10,0.00070156803,2.1212009e-10,1.08970985e-10
ACPP,3.2979908e-06,2.3298934e-09,7.3582784e-09,8.017813e-10,1.8584604e-09,2.4457933e-05,2.4662616e-09,5.9832617e-10
SLC30A9,7.943649e-05,5.1931285e-05,8.658174e-05,3.602596e-05,5.864753e-05,0.00015078322,5.2697498e-05,2.3974466e-05
CCDC88C,0.0003044627,4.440865e-10,4.0888307e-10,1.5434375e-10,3.818129e-10,1.25783e-10,4.63808e-10,2.126467e-10
YAF2,0.00011556409,5.0908167e-10,3.0427486e-10,1.8621069e-10,4.3526704e-10,0.00070118275,5.2988947e-10,3.5294412e-10
ZMYND11,3.9904837e-05,4.646607e-10,3.0466335e-10,1.7085665e-10,4.000632e-10,0.00053918094,4.847612e-10,2.7241798e-10
BID,1.49687e-10,2.2399048e-10,1.6437203e-10,5.5646102e-11,1.9758836e-10,7.7274055e-11,0.0010205905,1.1986008e-10
NPC1L1,2.0948852e-10,6.1460403e-10,2.5874146e-05,1.5036203e-10,5.516467e-10,1.6038042e-10,6.702751e-10,2.5188826e-10
XYLT2,4.476208e-06,3.2388378e-08,1.5867037e-05,1.2100182e-06,2.6400963e-08,5.473439e-06,1.2814665e-07,1.7735218e-06
NUDCD3,7.879329e-05,5.4176574e-10,4.632881e-10,1.7969431e-10,0.0014291392,2.9423008e-10,5.6920674e-10,2.6575844e-10
ISL1,5.7721394e-10,8.729609e-09,5.627749e-06,4.566067e-07,1.8854212e-08,3.6302367e-06,5.760726e-09,2.5420015e-06
IL20RA,8.469722e-11,2.1666466e-10,1.660003e-10,4.9441343e-11,1.9492057e-10,0.00017704193,2.2379831e-10,1.0910492e-10
GLT8D1,9.893033e-06,1.9871277e-06,1.3216077e-05,1.5828415e-06,2.0329244e-06,1.5622876e-05,5.378931e-07,3.6408567e-06
ATP2C1,2.7640743e-05,3.6271028e-09,0.0011055175,7.3288193e-06,2.986312e-09,0.00010068419,3.4531458e-09,1.3110764e-09
IGF1,6.890079e-07,1.5903773e-09,5.0555077e-10,4.0688647e-06,1.465851e-09,1.304376e-10,1.6432415e-09,2.3399464e-06
RALBP1,8.497975e-11,1.7290297e-10,0.0012804613,4.1619017e-11,1.5413576e-10,6.641915e-11,1.7826192e-10,9.2221425e-11
RUFY3,5.064018e-05,1.2623779e-09,1.588116e-09,3.5421333e-10,0.0020962956,7.008007e-05,1.3553958e-09,8.2803764e-10
CNTN1,6.2912044e-09,9.41481e-09,2.4212278e-07,2.683056e-06,6.7639627e-07,1.8622322e-05,7.261435e-09,4.7778376e-05
SLC11A1,3.2199634e-05,4.6411597e-10,2.351994e-10,1.949968e-10,3.8542303e-10,7.6352376e-11,4.8144394e-10,2.55811e-10
WWTR1,1.5526647e-10,4.6880466e-10,3.1238773e-10,8.396536e-11,4.1733983e-10,0.0005420651,4.9067655e-10,0.0033038384
AGPS,8.8421366e-05,1.439697e-05,0.00010338738,1.03443435e-05,1.3020341e-05,3.0232866e-05,1.5726828e-05,9.1410044e-08
CXorf56,2.1734797e-05,9.520409e-06,1.4759665e-05,7.670208e-06,1.1866682e-05,1.3969733e-05,8.4763615e-06,7.2509138e-06
ATP1A2,6.123644e-10,1.0932911e-09,3.3284342e-10,1.3352404e-09,9.435442e-10,2.2146326e-10,9.984193e-10,4.4020457e-05
TTC27,0.00014167368,3.930972e-08,3.4494104e-05,1.5977903e-05,1.992473e-08,0.00013777117,6.456635e-08,2.3904651e-05
VSIG2,5.001558e-10,1.8119669e-09,1.0504598e-05,2.3907282e-10,1.4442348e-09,1.6741655e-10,2.0319522e-09,1.29024065e-05
PHLDB1,0.000540569,3.6482628e-10,2.0339093e-10,7.539336e-11,3.3377096e-10,1.2566891e-09,3.7396905e-10,2.1709157e-10
MARCO,2.0125972e-05,1.2352983e-09,2.890145e-10,3.140363e-06,1.0421994e-09,7.5590624e-11,1.2882192e-09,2.174373e-09
PRDM11,1.0663349e-05,1.2420519e-07,7.2344956e-06,6.96108e-07,2.9059123e-08,1.9065576e-05,1.8969071e-07,1.7409797e-06
SYT13,1.9974938e-10,1.2591604e-09,2.8005132e-05,3.7944614e-10,1.2633967e-09,9.002985e-10,1.275182e-09,3.6740305e-10
CD74,6.0523093e-11,1.3737493e-10,9.55309e-11,0.009681805,1.2273596e-10,5.2470066e-11,1.4156032e-10,7.323756e-11
HGF,2.323635e-06,1.8242323e-09,5.354877e-10,4.783461e-08,1.606297e-09,1.4365388e-10,1.7839874e-09,3.856341e-06
ZRANB1,8.3920066e-05,5.7641532e-06,2.029398e-05,6.448346e-06,9.67574e-06,7.031196e-05,1.5596943e-05,3.301709e-05
NCDN,2.5389968e-10,7.6138057e-10,2.805989e-10,1.084162e-10,6.493295e-10,1.5774314e-10,8.4978335e-10,6.640112e-05
ADGRA2,2.1387189e-06,1.328511e-09,4.276338e-10,1.3386523e-09,1.2311162e-09,1.753055e-10,1.2630739e-09,6.28235e-05
ZFP64,0.00014029474,7.632872e-09,7.478914e-06,9.890524e-06,6.477749e-09,3.3063912e-05,8.340916e-09,3.2451248e-09
MNAT1,2.7548935e-10,3.310346e-10,2.4596603e-10,8.4623905e-11,2.8968614e-10,1.959737e-10,0.0012055603,1.6296105e-10
SAMD4A,7.233646e-10,8.327992e-09,1.7329131e-09,7.1443146e-10,9.411458e-06,0.0008181864,3.2932636e-08,0.00063304487
RUNX3,0.00036999962,2.3893057e-10,1.466418e-10,7.857184e-11,2.0543743e-10,6.704217e-11,2.4825333e-10,1.1815361e-10
MRE11A,5.275578e-05,3.3132644e-06,1.8392557e-05,5.6857903e-06,2.4495907e-07,6.113314e-05,8.055011e-07,1.05476685e-08
SLC7A9,3.3576393e-09,9.7802415e-09,1.615347e-05,1.1192105e-07,8.247973e-09,5.413465e-06,9.495785e-09,1.0811765e-09
SPAST,0.00014337731,1.2917384e-08,4.590273e-05,6.311562e-06,6.8754606e-09,4.940275e-05,1.5748476e-08,6.2994414e-09
NRXN3,7.1566847e-10,2.4630884e-09,5.422651e-10,8.5932483e-10,2.6055471e-09,0.0001448784,2.239244e-09,0.0002831627
OSBPL5,3.2578013e-05,6.147905e-06,3.6001744e-05,2.8129996e-09,6.8554164e-06,1.454688e-05,8.108381e-06,0.00014221338
AQR,0.00011241628,1.2983886e-05,6.224722e-05,1.6447531e-05,3.7635402e-06,6.6515764e-05,1.9327734e-05,2.2700648e-05
CPS1,2.4372257e-06,9.86833e-09,1.8801684e-05,6.480586e-07,8.358339e-09,1.084306e-06,1.6704861e-08,2.2732156e-06
FHL1,8.3308e-10,1.7304096e-09,3.952583e-10,3.6349548e-10,1.5930915e-09,4.499141e-05,1.7757719e-09,1.6329406e-05
RTFDC1,6.175296e-11,1.3996342e-10,9.74359e-11,3.2628907e-11,1.2506793e-10,5.3443746e-11,0.0018018676,7.458653e-11
NLRP2,2.482898e-06,3.0843654e-05,5.2557218e-05,1.7513585e-05,1.18472335e-05,4.6373443e-05,4.135603e-05,2.9518075e-09
SLC45A4,3.436927e-10,6.918856e-10,3.141671e-05,1.8476369e-10,6.0701394e-10,0.00030601077,7.5417417e-10,2.888701e-10
RNF10,0.00095147453,3.2774314e-10,2.328595e-10,7.701186e-11,2.9431202e-10,1.9424029e-10,3.3872394e-10,1.7312209e-10
ZNF839,1.8445218e-05,1.0920537e-08,6.08991e-07,2.0743828e-06,9.779309e-09,3.539333e-05,9.758012e-09,5.2440408e-09
ZDHHC6,4.523518e-05,9.110052e-09,1.8275593e-06,2.71894e-06,6.277779e-09,4.5575507e-06,1.0148683e-08,1.35801015e-08
GRAMD1B,0.0002031225,1.0368917e-09,9.2652186e-10,8.5896923e-10,8.4397317e-10,1.5493158e-10,1.0862966e-09,4.706781e-10
RNH1,7.38807e-11,1.6816669e-10,1.190785e-10,0.00039247598,1.502359e-10,7.1179784e-11,1.7343672e-10,8.888424e-11
NDUFS1,0.00057872385,4.777192e-10,4.275033e-10,1.1159262e-10,4.3333945e-10,3.4290046e-10,4.9094523e-10,2.363628e-10
RB1CC1,0.00013860471,1.7895253e-09,7.057399e-06,1.7116874e-05,1.5551728e-09,0.00053412194,1.9272144e-09,1.456648e-09
ERP44,8.392462e-05,3.7322798e-06,2.4854367e-05,9.279386e-06,2.2601979e-08,5.0281524e-05,4.8758857e-06,1.0781587e-07
ALAS1,1.10743895e-05,3.2343557e-08,1.0393906e-05,9.336148e-07,1.6042433e-08,4.3814457e-06,1.4632296e-07,2.8443568e-09
BIRC3,8.093173e-05,1.454538e-09,0.0023029803,4.0151743e-05,1.4403917e-09,3.961829e-10,1.4794429e-09,4.210208e-10
AKAP11,2.7673768e-05,4.3448507e-09,1.7287653e-05,1.7807383e-06,3.4780792e-09,2.6655973e-05,4.7575535e-09,1.2624982e-09
DERA,1.5254763e-10,2.9158587e-10,2.4638389e-10,7.020333e-11,2.5810667e-10,1.3231745e-10,0.001369538,1.5052128e-10
ABCC2,6.637569e-06,2.2816198e-09,2.0564335e-09,6.3770383e-10,1.8593076e-09,2.9220015e-05,2.4887452e-09,1.1362057e-09
DEF6,0.00020523263,2.0836675e-10,1.4741525e-10,5.755734e-11,1.8325805e-10,6.942184e-11,2.1627573e-10,1.0597022e-10
PLEKHO1,2.2514283e-05,1.0237272e-09,3.6111347e-10,1.4356877e-09,8.555633e-10,1.17989e-10,1.0822743e-09,5.134387e-06
GCLM,3.5272227e-05,7.963313e-06,1.1322695e-05,3.8144535e-06,1.7107035e-05,0.00011737277,1.4623355e-05,5.485026e-09
UBR2,0.00089359924,4.8827555e-09,0.0002504425,9.097217e-06,4.252849e-09,0.0002610583,5.245441e-09,2.4518296e-09
EHD2,4.892458e-10,2.3272474e-08,5.3246065e-05,1.2404099e-09,6.7192667e-07,2.7244323e-06,1.1620364e-06,1.6037638e-05
DEPDC1,1.0237571e-06,1.7471136e-06,3.1466257e-06,2.5146144e-07,1.7886613e-06,1.4122041e-06,7.3156457e-07,3.3338554e-09
CCDC28A,1.7125218e-05,2.8933577e-08,1.8385435e-09,2.6983676e-06,1.6900191e-08,5.995966e-06,1.6920449e-08,3.6541585e-06
RRAGD,1.9509049e-05,8.50464e-07,1.7258636e-06,3.3818462e-06,2.2348886e-06,1.7858276e-05,2.7030217e-06,8.994184e-09
HSF2,2.610577e-05,9.138437e-09,3.064273e-07,3.8656717e-06,7.0684822e-09,1.1301755e-05,9.059421e-09,4.1395882e-09
PHF20,0.0018753085,9.843661e-10,6.5359024e-10,2.9317299e-10,8.962482e-10,5.83577e-10,1.0207675e-09,6.789577e-10
HSD17B6,3.1775564e-06,3.6467014e-08,2.0994355e-06,4.8196335e-07,7.5269156e-07,1.027035e-06,2.0545333e-08,6.682404e-06
NR1H3,2.3582718e-06,5.7543024e-09,2.6218442e-05,1.6094383e-06,4.7825095e-09,2.8981343e-05,5.3674065e-09,8.3285123e-10
TYMP,6.0875166e-11,0.003725257,9.607471e-11,3.215774e-11,1.2350032e-10,5.253315e-11,1.4236697e-10,7.36348e-11
NCAPH2,6.693106e-06,2.1693532e-08,3.215618e-09,4.4457153e-07,1.432704e-08,4.397051e-06,2.1966002e-08,1.198485e-07
SEC63,1.1310762e-10,2.2469224e-10,1.6717658e-10,5.446967e-11,1.9904767e-10,1.03962595e-10,2.3358235e-10,0.0008347216
KPNA6,0.00015954842,1.6963224e-09,2.277663e-09,1.4935976e-06,1.4506204e-09,0.00037494008,1.8734543e-09,2.4710738e-09
VIM,6.001283e-11,1.3689129e-10,9.525362e-11,0.0036030272,1.2224254e-10,5.2328347e-11,1.4091246e-10,7.300563e-11
FAS,3.786697e-06,2.0975752e-07,5.4265854e-09,4.488226e-07,4.848294e-07,6.8037505e-09,1.0862377e-07,9.758442e-07
CD44,4.1908355e-10,3.6385617e-10,2.4395785e-10,9.151492e-11,3.168638e-10,5.715872e-06,3.7957787e-10,0.004521358
AGPAT4,7.6723416e-05,3.183287e-09,1.6289836e-09,1.3827931e-09,2.584758e-09,3.0443273e-10,4.24116e-09,7.005454e-05
SLAMF7,1.2482565e-05,3.3273742e-10,1.7996288e-10,2.0432606e-10,2.8256514e-10,7.239702e-11,3.4445857e-10,1.562969e-10
BTN3A1,8.9127105e-05,9.535801e-10,1.233916e-09,1.5301158e-06,7.9835993e-10,1.5779851e-10,9.682883e-10,4.2397424e-10
MIPEP,3.290735e-05,9.609789e-09,8.988835e-05,8.101038e-06,8.346025e-09,0.00011065834,1.0876158e-08,2.602021e-09
PRKCH,0.0018874373,5.4957044e-10,2.7843597e-10,1.4473364e-10,4.6537912e-10,1.265451e-10,5.740957e-10,6.4111616e-10
IFNGR1,0.0004913174,3.357266e-10,2.330421e-10,9.003908e-11,2.9833216e-10,1.0003574e-10,3.473013e-10,1.9775499e-10
VRK2,0.00045337842,3.200608e-09,2.3443234e-05,1.9167594e-09,2.7428622e-09,0.00013555777,3.410664e-09,1.165304e-09
TNFRSF1B,0.0003968383,2.194165e-10,1.4250198e-10,5.5806176e-11,1.9374041e-10,6.533095e-11,2.2739156e-10,1.2759865e-10
VEZT,6.7491646e-10,6.8809675e-10,3.1462623e-08,1.5501848e-10,5.896649e-10,0.00013208712,7.482937e-10,0.0017501882
POU2F2,0.00015291893,7.1231837e-10,9.043032e-10,1.3496592e-06,5.888354e-10,1.2708061e-10,7.5240114e-10,2.9169434e-10
BRD9,2.673404e-06,8.660237e-09,9.782533e-06,2.846126e-07,6.0855725e-09,3.466759e-06,1.375077e-08,1.7372386e-09
SNX1,2.1289873e-10,2.8393413e-10,0.0011304149,7.5256586e-11,2.4930863e-10,1.2308785e-10,2.9338498e-10,1.5125372e-10
TBPL1,0.00041566786,2.4607627e-10,1.6726398e-10,5.6828976e-11,2.2099826e-10,1.3880404e-10,2.534497e-10,1.2895189e-10
ARNTL2,3.1669947e-10,3.8193395e-09,0.00011619057,3.3974836e-09,6.5956156e-09,1.8715676e-10,5.4519407e-09,2.9999807e-08
BCLAF1,0.0007130117,1.5833607e-10,1.0934846e-10,3.713751e-11,1.4164486e-10,6.326467e-11,1.630708e-10,8.428852e-11
SLC39A9,5.5318605e-10,3.5560713e-10,2.6486932e-10,1.1421978e-10,3.1062014e-10,0.00029285226,3.691197e-10,1.8905941e-10
ANK1,7.2825014e-06,1.1193007e-06,2.2771072e-05,1.4778983e-06,1.4049328e-06,6.2762088e-06,1.3297248e-06,3.0416938e-09
TFB1M,6.368631e-05,2.7609337e-09,3.4811984e-09,2.065344e-06,2.328574e-09,2.778245e-05,2.797435e-09,1.0232899e-09
RABEP1,0.00013767713,8.867414e-10,0.0010726453,3.789023e-10,7.4362266e-10,9.036835e-06,9.216871e-10,4.798781e-10
HMGB3,6.293746e-10,1.6871458e-05,4.908179e-06,3.6887764e-06,2.9331359e-05,2.826147e-10,9.935847e-06,4.2956476e-06
NUP160,0.00010497354,1.936607e-09,4.8499076e-09,2.5600166e-06,1.6788252e-09,0.00032481426,2.09109e-09,2.74616e-09
IKZF2,9.762612e-05,1.7292284e-09,5.8864545e-05,8.653133e-10,1.3863504e-09,3.5066758e-05,1.9036648e-09,3.9031306e-10
GRN,6.009083e-11,1.3723979e-10,9.542946e-11,3.1884977e-11,1.2270342e-10,5.2547987e-11,1.4119682e-10,0.0021504392
FAM13B,0.0005465779,6.427106e-09,7.1961585e-05,2.6350068e-05,5.1654676e-09,0.0001595545,7.450968e-09,3.6586965e-09
ARHGAP31,0.00010227004,1.0981377e-09,3.8520034e-10,1.6545629e-10,8.6804086e-10,1.4522254e-10,1.1411052e-09,0.0005734649
CENPQ,1.042295e-05,1.3317154e-05,2.3856574e-05,5.622503e-06,1.7648152e-05,1.2885855e-05,1.3020676e-05,6.941953e-09
SARS,8.14895e-11,1.7217863e-10,1.2248735e-10,4.0932688e-11,0.001587108,6.678386e-11,1.7782079e-10,9.166481e-11
RANBP3,0.0002513448,2.9499655e-10,2.0350462e-10,7.3097174e-11,2.6343594e-10,1.482971e-10,3.0446176e-10,1.5621077e-10
ARID4A,0.00014155806,8.3372537e-10,0.0009850706,3.356805e-10,7.026941e-10,1.0870366e-09,8.492502e-10,4.3879805e-10
TSSC1,6.464223e-05,4.6310107e-09,5.581167e-05,2.680836e-06,3.603678e-09,1.7699036e-05,5.0961138e-09,9.974865e-10
PNPLA6,4.6720575e-05,4.6354512e-07,6.870831e-06,1.6966244e-06,1.784543e-08,1.2952992e-05,1.0464039e-06,4.3820555e-06
IFT88,1.3485702e-05,1.8165658e-09,3.8240203e-05,2.0616333e-09,1.587483e-09,0.00040923816,1.9300248e-09,1.3835371e-09
ZCCHC8,8.17828e-05,4.499637e-06,4.8452945e-05,9.09196e-06,2.1564183e-06,7.766779e-05,9.844094e-06,8.759377e-06
LRRC7,3.0124781e-06,1.3829897e-07,3.1239622e-09,5.213687e-07,5.452253e-07,0.00010956612,6.073762e-07,7.2267585e-06
FUT8,0.0008465137,1.316494e-09,0.00035388622,2.2766186e-07,1.0896064e-09,2.1975408e-10,1.4143248e-09,5.76754e-10
UBA6,9.26678e-05,1.4126291e-05,0.0002651044,1.3146486e-05,5.305408e-06,7.1754107e-06,3.078365e-05,9.802933e-09
GAB2,0.00042445312,2.400242e-09,1.5296989e-09,1.0482662e-05,1.981523e-09,2.1443228e-10,2.558487e-09,7.904892e-06
ATP6V0A1,3.107612e-10,4.6076423e-10,0.0006074565,1.2391253e-10,4.0521392e-10,1.6150517e-10,4.798717e-10,2.6238237e-10
PIAS1,0.00048392153,2.1653876e-09,0.00040567218,3.4795326e-07,1.6967624e-09,0.0011825267,2.4372266e-09,1.6879953e-09
SLC4A7,0.0005231117,6.7462175e-10,5.6715627e-10,2.6692687e-10,5.905203e-10,1.2253783e-10,7.449529e-10,6.384778e-10
APBA2,0.00019720153,3.1102743e-10,1.7339043e-10,1.5218146e-10,2.6599173e-10,8.783765e-11,3.2294642e-10,1.5970913e-10
MAP2K3,2.6899877e-05,9.103461e-07,4.7116882e-05,1.389785e-06,5.2086007e-06,1.8872319e-05,1.6413687e-05,5.6340537e-06
ASTE1,1.2751846e-05,1.599044e-08,4.2941483e-06,6.166481e-07,1.3129163e-08,5.1595034e-06,1.4348043e-08,1.843108e-09
RNF19A,0.00025332917,6.198357e-10,7.718675e-10,1.6774801e-10,5.262424e-10,9.375174e-05,6.6638584e-10,0.0015904247
PEX3,3.8902486e-05,8.805077e-09,1.980757e-06,4.6976156e-06,8.268528e-09,3.785262e-05,8.3402965e-09,4.9305973e-09
SH3YL1,7.1528325e-11,1.7222658e-10,1.200944e-10,0.0010034074,1.5394479e-10,9.317583e-11,1.774278e-10,8.8228376e-11
FAM136A,6.232139e-11,1.4144375e-10,9.8877455e-11,3.2918956e-11,0.0009084248,5.452445e-11,1.4556335e-10,7.516836e-11
VCL,2.1838731e-10,6.039674e-10,1.7654747e-09,1.190919e-10,5.3672194e-10,3.812175e-05,6.620821e-10,0.0010173768
DEPDC1B,8.913675e-06,1.1069295e-06,3.6017027e-05,7.3696066e-07,1.8174057e-06,5.239529e-10,4.4451852e-07,1.4399192e-09
DAPK2,6.535402e-05,1.1668653e-09,6.874052e-05,1.0727792e-09,9.528801e-10,1.8069997e-10,1.2807835e-09,4.3014106e-10
NSMAF,0.0005936115,2.1717201e-09,1.2878606e-09,2.546959e-06,2.0776838e-09,4.7363857e-05,2.1728512e-09,1.0259282e-09
ADSS,8.175322e-11,1.6477666e-10,1.1612276e-10,3.9436798e-11,1.4665102e-10,6.199631e-11,0.0009693159,8.751356e-11
STAP1,6.265728e-05,3.4111242e-10,2.079126e-10,2.399911e-10,2.8887562e-10,9.718366e-11,3.5580527e-10,1.7247939e-10
TIMP2,7.126835e-11,1.6113164e-10,1.1393236e-10,3.7166704e-11,1.437224e-10,6.75707e-11,1.6612542e-10,0.001326
RFC1,1.03053656e-10,1.8352947e-10,1.286917e-10,4.5073473e-11,1.6274206e-10,7.256112e-11,1.89778e-10,0.0006906319
TBC1D23,5.848416e-05,9.96228e-06,7.281234e-05,8.404223e-06,7.935937e-06,3.8756254e-05,1.6031783e-05,2.4830724e-05
CUL3,0.0008349358,2.8390668e-09,0.00019113354,1.1416887e-09,2.7057154e-09,8.243869e-05,3.138469e-09,1.3307326e-09
MYOM2,6.340103e-06,9.955997e-09,1.0507564e-09,4.0546848e-07,7.0418245e-09,1.1863129e-05,6.788506e-09,2.0711637e-07
ZZZ3,0.00017418202,1.2488468e-09,0.0010063865,6.7674305e-10,1.0550398e-09,0.00012648804,1.2705061e-09,7.1170586e-10
USP2,3.1350994e-10,2.4640423e-09,5.7329697e-10,9.982076e-07,2.5401994e-09,4.4147677e-05,2.2859494e-09,1.4578739e-05
CASR,1.10004277e-10,3.376319e-10,2.8712382e-10,7.1310645e-11,3.0287994e-10,0.00041811395,3.475226e-10,1.4897296e-10
TUBG2,1.0606001e-06,6.697103e-06,3.3009786e-05,6.339855e-06,6.5991558e-06,1.8892146e-05,8.549973e-06,1.815695e-05
RPL26L1,6.198602e-11,1.4058413e-10,9.773128e-11,3.2691762e-11,0.0011253052,5.4044238e-11,1.4473998e-10,7.485817e-11
FLT4,1.2735967e-06,1.1380319e-09,4.5668874e-10,1.5881758e-10,8.9548957e-10,1.7935224e-10,1.13068e-09,7.2113025e-06
NSUN2,0.0003292052,4.26871e-10,4.1646117e-10,1.0948976e-10,3.8625755e-10,1.6275044e-10,4.44897e-10,2.2405501e-10
