,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
SET,7.572299e-10,1.3918081e-09,4.0113138e-10,6.8101863e-10,1.5922835e-09,8.865283e-10,0.0091851745,1.345551e-09,5.6934896e-10,1.3242129e-09,1.0949419e-09,1.2298911e-09,3.0924632e-10,4.4592072e-10,9.7082e-10,1.299859e-09
PTPA,7.278803e-11,2.757985e-10,9.865084e-11,1.492679e-10,3.3960565e-10,1.5180111e-10,2.373884e-10,2.7615485e-10,1.474172e-10,3.1101025e-10,0.0015397192,2.5459507e-10,6.0989755e-11,9.337758e-11,1.5244757e-10,2.9688127e-10
GLE1,1.0916117e-09,1.7764808e-08,2.9762532e-05,1.0418538e-05,6.5884e-05,2.6679876e-09,3.487181e-08,1.00292276e-07,6.2446577e-07,7.023542e-05,9.715613e-09,2.1400338e-07,1.6227327e-06,2.5756048e-05,2.9041045e-09,3.1369134e-05
RAB14,2.994981e-06,5.374496e-05,1.3225622e-05,2.7731097e-05,9.69971e-05,3.1590513e-05,3.0902716e-05,3.7137408e-05,2.9079013e-09,9.940813e-06,5.319592e-05,3.0215515e-05,1.1701239e-05,8.407062e-06,4.3273223e-05,1.3995843e-05
CNTRL,1.4723904e-10,4.9559956e-10,0.00012576058,2.4854468e-10,7.074467e-10,2.8993544e-10,4.7068976e-10,5.2127447e-10,2.277275e-10,6.665282e-10,4.36784e-10,5.036778e-10,1.65599e-10,1.4996163e-10,3.0429806e-10,0.001911292
FBXW2,1.0344402e-09,1.0570749e-08,7.400208e-05,4.0066596e-05,0.0001241754,2.5297893e-09,2.3724649e-08,2.478136e-08,1.9373442e-07,9.771368e-05,9.40894e-09,2.6693783e-08,6.84706e-06,1.9092413e-05,2.9713125e-09,3.0790106e-05
PHF19,8.710012e-10,2.4214954e-09,1.7244627e-05,6.82866e-09,5.178005e-09,1.6973807e-09,3.0684342e-09,2.686073e-09,1.7317138e-09,4.489351e-09,2.5909326e-09,2.7228515e-09,1.9739805e-07,2.6004618e-10,2.3548183e-09,2.2203859e-09
NEK6,8.2680823e-10,5.7323522e-08,0.00013070485,7.739125e-09,0.00022797375,1.6934138e-08,4.026943e-05,1.6594533e-05,5.1731688e-05,0.00034525042,5.5480738e-05,2.9554021e-05,3.0380445e-05,5.664124e-05,4.6925934e-09,8.68511e-05
BSPRY,9.705581e-06,8.397121e-09,2.490724e-10,2.3475122e-10,2.9050464e-09,3.305855e-09,2.00245e-09,3.6363226e-09,4.353093e-05,2.2164002e-09,2.3607007e-09,3.4587555e-09,3.938112e-10,9.461545e-05,3.3955336e-09,6.00792e-09
PPP6C,8.0653456e-10,7.273259e-09,0.00012329582,6.69108e-05,0.00013661574,1.9683466e-09,9.632949e-09,1.25206485e-08,2.4599427e-09,0.00015251,5.7096416e-09,1.1492289e-08,6.468703e-06,9.117163e-05,2.0499875e-09,3.7405913e-05
NDUFA8,7.414628e-10,1.0379296e-07,2.4865806e-06,8.685634e-06,2.0141255e-05,3.2999203e-09,3.8858434e-07,1.626645e-06,1.8516413e-06,1.2573761e-05,2.284704e-08,6.006494e-07,1.8550384e-06,4.137795e-06,4.795636e-09,6.4107467e-06
HDHD3,1.02296935e-10,0.002970878,1.3991217e-10,1.5868495e-10,5.685741e-10,2.3273873e-10,3.788033e-10,4.5881557e-10,2.9615452e-10,5.291582e-10,3.469034e-10,4.2476586e-10,9.001315e-11,3.436049e-10,2.2368693e-10,5.2519655e-10
RBM18,1.0955247e-09,6.5744774e-09,2.4191162e-05,2.3373494e-05,2.6235877e-05,1.9422186e-09,1.0335118e-08,1.203362e-08,1.8536845e-09,1.690338e-05,5.895876e-09,1.1713502e-08,4.639697e-07,1.1050052e-05,2.76351e-09,4.492433e-06
HSDL2,5.985031e-10,1.0565104e-08,5.1582883e-06,2.0996256e-06,1.552559e-05,2.2227504e-09,1.6312852e-08,2.867536e-08,1.4862593e-07,2.1237323e-05,8.345722e-09,2.2811943e-08,6.1645756e-07,5.3827926e-06,1.7921998e-09,5.776254e-06
MAPKAP1,7.12828e-10,2.7643958e-09,0.0013069046,4.5766395e-05,3.4714582e-09,1.3200342e-09,2.1771573e-09,2.814508e-09,1.0582282e-09,3.0813427e-09,1.9630002e-09,2.323339e-09,5.861841e-10,0.0001356113,1.983043e-09,3.2614755e-09
INVS,8.729771e-10,5.4016467e-09,0.00026307095,0.00026404392,0.00018986076,1.961039e-09,6.283865e-09,7.4586035e-09,1.6531125e-09,0.00022892322,4.5002393e-09,6.534784e-09,3.110641e-05,0.0005858512,2.0000415e-09,1.5620884e-08
GALNT12,9.652306e-11,3.5668246e-10,1.3717566e-10,1.5805364e-10,4.406247e-10,1.9718739e-10,3.0615985e-10,3.5571435e-10,0.0002268553,3.962993e-10,2.81051e-10,3.3117795e-10,8.00763e-11,1.11526226e-10,2.0241722e-10,3.7354916e-10
DENND1A,1.5608547e-09,3.2234922e-08,0.0010577643,0.00016626016,0.00061330426,9.516927e-09,2.2515056e-05,1.2261073e-07,7.522653e-05,0.00067363534,3.9687595e-05,9.5005595e-07,4.081369e-05,5.369772e-05,4.993725e-09,0.00014526122
CSF3R,1.5514982e-10,4.8410514e-10,0.0001303675,2.2025931e-10,6.486895e-10,3.9905798e-10,5.032188e-10,5.04143e-10,2.4552166e-10,6.6331707e-10,5.4176885e-10,5.08194e-10,1.8788568e-10,9.021821e-11,3.438678e-10,4.787253e-10
KDSR,9.57007e-11,3.6285194e-10,1.184562e-10,1.8980008e-10,4.4449583e-10,1.9986905e-10,3.095219e-10,3.631005e-10,1.8325805e-10,0.0022719554,2.849329e-10,3.3321437e-10,7.767407e-11,1.4271823e-10,1.9852103e-10,3.8450446e-10
VPS4B,7.830523e-11,3.0250524e-10,1.205433e-10,1.5201262e-10,3.781702e-10,0.0013906185,2.622913e-10,3.0422842e-10,1.6990026e-10,3.4809444e-10,2.3973262e-10,2.8232863e-10,6.842473e-11,1.02475035e-10,1.6636133e-10,3.2829622e-10
ONECUT2,2.0185817e-10,9.489588e-10,1.5924496e-10,1.7665754e-10,9.851888e-10,4.4463233e-10,6.77845e-10,8.6909613e-10,0.00038265903,8.930572e-10,6.2857797e-10,8.007863e-10,1.3197868e-10,4.0103346e-10,4.5096027e-10,0.0022182032
C19orf25,3.690493e-10,8.898538e-10,2.5466032e-05,1.3953456e-06,1.2431147e-09,5.704577e-10,9.2649716e-10,9.2838287e-10,5.9485666e-10,1.0689086e-09,8.1226825e-10,8.883971e-10,4.6928506e-10,0.00017891698,7.8151585e-10,8.3499696e-10
ZBTB45,1.3118344e-07,1.390308e-05,2.3997808e-08,2.2404059e-09,4.2019397e-05,1.0111353e-08,2.5673294e-06,7.8311705e-06,2.5122847e-05,2.71757e-05,1.6031446e-07,6.9482494e-06,2.1456863e-07,7.626263e-06,1.2517497e-08,2.7980437e-05
YLPM1,2.0298516e-10,8.9873375e-10,2.7323406e-09,5.697759e-10,1.3907919e-09,4.4122095e-10,8.288292e-10,9.697595e-10,4.2952783e-10,1.3645107e-09,7.2742123e-10,0.00274351,2.5629746e-10,8.2292373e-10,4.4332568e-10,1.1336534e-09
DCAF4,5.661522e-10,8.909565e-09,1.8041044e-05,3.3133423e-05,6.7774396e-05,1.699723e-09,1.3711041e-08,1.8340263e-08,2.1566826e-05,5.2237956e-05,5.6224083e-09,1.4806068e-08,8.8098983e-07,9.745733e-06,1.7789958e-09,2.5239893e-05
FCF1,1.6668348e-09,2.2092834e-06,6.3220104e-05,1.8023599e-06,0.00018053928,3.9091224e-09,2.5141503e-06,1.460621e-05,3.1366442e-05,0.00013374306,1.8548278e-08,1.5730293e-05,1.8927763e-05,3.4692974e-05,7.048113e-09,7.786655e-05
PGF,5.005767e-10,1.9820523e-09,7.7167017e-10,1.5384216e-05,2.3693072e-09,1.3221659e-09,1.9724355e-09,1.9027975e-09,3.4434182e-09,1.9197228e-09,1.6982972e-09,1.721889e-09,1.3985594e-07,1.9329711e-10,2.1485818e-09,1.4764464e-09
BBOF1,1.7806228e-08,2.1136177e-05,2.9926312e-08,1.7656199e-05,0.00010140934,7.3360944e-09,2.4113456e-06,1.9539904e-05,2.3836494e-05,9.6081414e-05,1.9711464e-08,1.139909e-05,3.858556e-06,4.741556e-05,6.4694023e-09,7.322941e-05
NEK9,1.3104514e-09,2.1599715e-09,0.00021119263,0.00010523174,3.2132328e-09,1.4894064e-09,2.4572417e-09,2.215669e-09,2.0862319e-05,2.6081677e-09,2.030321e-09,2.1520432e-09,9.224214e-06,0.00050575146,3.5740384e-09,1.7940261e-09
ACYP1,9.8669656e-11,4.1188725e-10,1.8004459e-10,1.8448867e-10,5.389603e-10,2.1609142e-10,3.555488e-10,4.2082574e-10,2.0690659e-10,5.005204e-10,0.002363031,3.9083378e-10,9.3489674e-11,2.3862362e-10,2.1300962e-10,4.669075e-10
IFT43,9.3169965e-11,3.6822032e-10,1.192758e-10,2.1313884e-10,4.5646495e-10,1.979686e-10,3.1583744e-10,0.0029622067,2.0372833e-10,4.1264922e-10,2.8719505e-10,3.3866837e-10,7.8386825e-11,1.4039575e-10,1.9624413e-10,3.9751738e-10
NPC2,6.016503e-11,2.2188734e-10,7.7765835e-11,1.1206528e-10,2.69534e-10,1.2251329e-10,1.892647e-10,2.2069624e-10,1.1914142e-10,2.5030875e-10,1.7423712e-10,2.0411456e-10,4.8568732e-11,7.214146e-11,0.008462102,2.4104993e-10
DNAL1,2.0324785e-06,4.909699e-05,1.2068115e-09,8.00649e-06,0.00011390836,1.3192446e-08,1.975652e-06,3.494844e-05,4.7394315e-05,5.2980493e-05,3.2722127e-08,1.551048e-05,5.2477827e-09,7.9436344e-05,7.1617543e-09,9.108316e-05
LTBP2,1.4635015e-09,1.2749292e-05,9.390684e-10,1.5304258e-05,1.2462819e-05,2.2353213e-06,8.33904e-07,2.8752395e-06,2.3915776e-09,6.9635066e-06,4.0458414e-08,1.4804593e-07,6.9190182e-09,9.538212e-06,1.6602897e-08,2.0074933e-06
AREL1,8.6842833e-10,4.8935924e-08,6.526538e-05,3.3107837e-05,0.00021899509,3.2428724e-09,3.9546608e-06,7.3545434e-06,9.823177e-05,0.0001850185,1.7405329e-08,1.1923538e-05,4.120818e-06,2.7671578e-05,3.3529994e-09,0.00010635456
MLH3,9.531655e-10,4.701268e-08,1.5624306e-05,2.0241541e-05,0.000119711476,2.7397251e-09,3.1031195e-08,4.42964e-06,2.1947651e-05,0.00010943632,8.151772e-09,9.161339e-08,7.369498e-06,2.918008e-05,3.640424e-09,5.496966e-05
TTLL5,4.4847362e-10,4.6700395e-09,2.2059283e-09,3.9035574e-05,1.4546275e-08,1.3745257e-09,4.0760706e-09,5.3636913e-09,0.00018406728,2.8463173e-08,2.9547762e-09,0.0024292595,9.309203e-10,0.0001760924,1.3305728e-09,1.5898838e-08
FLVCR2,4.39994e-10,1.4833789e-09,5.3711192e-05,5.3446225e-10,1.7808188e-09,2.3310802e-09,1.8253565e-09,1.4656916e-09,2.698181e-05,1.8433893e-09,2.31732e-09,1.602649e-09,5.0107847e-09,1.2451667e-10,2.6945757e-09,1.1610088e-09
ABCD4,1.6174438e-10,6.345419e-10,1.3886263e-09,0.0008028668,8.668397e-10,3.3498015e-10,5.528338e-10,6.508981e-10,3.7087408e-10,8.123534e-10,5.12043e-10,6.356212e-10,1.6802083e-10,3.194166e-10,3.56984e-10,7.344197e-10
DLST,9.2191e-11,3.493782e-10,1.2448627e-10,1.8161561e-10,4.3056955e-10,1.9305026e-10,3.0087108e-10,3.4979494e-10,1.8966545e-10,0.002741844,2.7586003e-10,3.227272e-10,7.697632e-11,1.1975428e-10,1.9474183e-10,3.6988226e-10
PPP4R4,5.751556e-10,4.3254778e-09,1.4022075e-06,8.2305246e-10,9.64661e-09,1.7313042e-09,3.5436758e-09,4.9770272e-09,1.0868251e-09,1.5935997e-08,3.6943333e-09,4.91592e-09,1.8199681e-09,9.211218e-05,1.2797213e-09,1.4984797e-08
ZC2HC1C,9.506091e-10,4.0177348e-08,1.0092039e-06,9.645978e-10,5.525798e-06,2.965232e-09,1.1087582e-08,4.4406157e-08,1.5771892e-08,6.0237867e-06,8.67103e-09,5.6400367e-08,7.5108966e-07,9.837957e-06,3.771885e-09,6.482332e-06
SLIRP,6.0055426e-11,2.2129944e-10,7.7451864e-11,1.11737015e-10,2.6874244e-10,1.2220196e-10,1.8872398e-10,2.2008503e-10,1.187614e-10,2.4960745e-10,1.7374929e-10,0.009813805,4.842822e-11,7.19252e-11,1.240272e-10,2.4034108e-10
RBM25,9.750822e-11,0.0059298654,1.8472458e-10,2.0044667e-10,4.681425e-10,2.006272e-10,3.2030248e-10,3.6698214e-10,1.9368905e-10,4.270282e-10,2.9231256e-10,3.4206363e-10,8.9392764e-11,1.1470488e-10,2.0465564e-10,3.9177717e-10
GPR68,8.434131e-10,1.0856074e-08,2.8476616e-06,3.5445532e-06,7.976621e-06,1.9427633e-09,1.4179368e-08,2.514162e-08,3.234004e-08,6.395334e-06,6.1246634e-09,2.9130655e-08,1.6302424e-09,5.3087283e-06,1.9045547e-09,6.918547e-06
NRDE2,4.8581267e-10,1.3321547e-09,6.5127315e-10,0.00080489804,1.5417171e-09,7.4144163e-10,9.915248e-10,1.265256e-09,8.0737494e-10,1.3871835e-09,1.0095585e-09,1.2865642e-09,3.0153693e-10,1.7594946e-05,1.3857371e-09,1.5278532e-09
COQ6,1.4259233e-09,2.0712198e-08,1.5161023e-05,3.92356e-06,2.8409358e-05,3.0287608e-09,5.3289828e-08,3.4481673e-07,9.771963e-09,2.972662e-05,1.3162009e-08,3.238163e-07,2.682608e-06,6.303946e-06,4.117555e-09,1.1465224e-05
RHOQ,6.913435e-10,1.1009654e-08,5.0062383e-05,3.5684396e-05,1.6636364e-05,3.851365e-06,4.9096634e-08,1.6175843e-08,1.587601e-09,5.9392856e-05,9.803892e-06,1.4642505e-08,1.3660175e-05,1.664807e-06,3.4792933e-09,1.1689821e-08
SUPT7L,1.9863478e-09,1.2411809e-06,9.345229e-06,1.8404621e-06,2.718104e-05,8.144732e-09,2.8362404e-06,3.992126e-06,1.7861009e-06,2.1930096e-05,1.3627937e-06,5.452303e-06,3.0141016e-06,4.0688064e-06,1.9507663e-06,1.552855e-05
KLHL29,5.8903094e-10,2.6712314e-05,4.2296383e-10,0.0005960897,0.00011479278,2.4900508e-09,8.190766e-09,8.063646e-08,0.00012376327,8.7402565e-05,4.429574e-09,7.429893e-09,2.766424e-05,0.00016083797,2.2929756e-09,8.714887e-05
DNMT3A,1.10527115e-10,4.6107457e-10,1.8874198e-10,2.1138138e-10,5.946514e-10,2.4455094e-10,3.9778436e-10,0.0021377555,2.2785918e-10,5.5405935e-10,3.6601883e-10,4.3569398e-10,1.0100164e-10,2.6565103e-10,2.35581e-10,5.1813615e-10
TMEM214,8.567146e-10,9.500205e-09,4.136114e-06,8.038588e-07,3.65373e-06,2.977377e-09,1.1238626e-08,9.070053e-09,7.2701214e-06,1.1389542e-06,5.170909e-09,9.46203e-09,2.0889504e-06,4.952367e-10,1.40141205e-08,7.8780955e-09
ATAD2B,3.8709262e-09,1.4706182e-08,0.0007182758,8.7083405e-05,2.2468903e-08,3.0033516e-09,6.633389e-09,1.1626338e-08,0.00025088765,1.5574772e-08,4.838838e-09,7.538883e-09,1.3777147e-09,0.000106320585,2.3030524e-09,1.3844005e-05
ATL2,3.605223e-10,2.2150901e-09,9.6555756e-05,3.904689e-05,5.2690554e-09,9.0331204e-10,2.2206275e-09,2.593029e-09,1.7356653e-09,6.916274e-09,1.7461848e-09,0.0026015118,1.2059924e-09,3.6713423e-09,8.720035e-10,3.5488097e-09
YPEL5,6.166539e-11,2.278709e-10,8.205723e-11,1.145147e-10,2.7792874e-10,1.2592052e-10,1.948559e-10,2.2694226e-10,1.2266808e-10,2.5787295e-10,1.7934197e-10,2.1010196e-10,5.0229893e-11,7.40202e-11,0.001338262,2.475304e-10
FAM98A,9.240141e-10,2.207196e-08,7.124401e-06,7.846757e-06,2.0959296e-05,2.9870868e-09,2.6869708e-08,4.03891e-08,2.866678e-06,1.1271573e-05,7.632595e-09,2.4600004e-08,3.731689e-06,1.7901962e-07,5.052329e-09,1.5219396e-06
YIPF4,3.703837e-09,2.8882396e-09,0.00092491356,2.373288e-05,3.2279572e-09,1.3795107e-09,2.063309e-09,2.7942035e-09,1.2210114e-09,2.6027707e-09,1.8193052e-09,2.250934e-09,4.8885024e-10,0.00013545684,1.2604795e-09,3.2844734e-09
AFTPH,1.7225155e-10,9.685617e-10,1.1576125e-05,3.2654945e-10,1.5586828e-09,0.0019385846,8.7485735e-10,1.047175e-09,6.845714e-10,1.7144564e-09,7.698737e-10,1.0085923e-09,2.625045e-10,4.006673e-06,4.209333e-10,1.385552e-09
LGALSL,4.8254697e-07,5.2141722e-06,2.9302874e-10,3.9846555e-06,2.5961779e-08,1.497954e-06,7.794756e-08,2.0221503e-06,2.3797347e-06,5.9029985e-09,4.4938854e-08,3.647898e-08,3.3678182e-07,3.8349137e-07,2.2475185e-06,2.3345488e-07
CNRIP1,8.695102e-11,3.1274366e-10,1.2425284e-10,0.00024580685,3.9447126e-10,1.7391141e-10,2.733043e-10,3.1562306e-10,1.6048446e-10,3.5707726e-10,2.5021804e-10,2.9183458e-10,7.082807e-11,1.0385716e-10,1.7264394e-10,3.3095818e-10
BCL11A,1.9342694e-10,6.4568123e-10,0.00025086635,1.761693e-10,9.65093e-10,3.4874706e-10,0.0018498561,6.8481565e-10,2.4703564e-10,9.454358e-10,5.4342475e-10,6.740031e-10,2.2205543e-10,6.55037e-09,3.5709705e-10,8.0821927e-10
CRIPT,6.8998796e-10,0.0022604407,3.1064978e-10,4.6483353e-10,1.1174985e-09,7.271535e-10,8.549793e-10,9.86063e-10,4.4201273e-10,9.2550984e-10,8.427972e-10,9.093399e-10,2.595972e-10,2.4764515e-10,8.590331e-10,9.129216e-10
EPCAM,0.0038925258,2.3706215e-10,8.146013e-11,1.1548508e-10,2.8815034e-10,1.2957517e-10,2.0161038e-10,2.358557e-10,1.3148772e-10,2.6826155e-10,1.853217e-10,2.1808094e-10,5.147032e-11,8.0493126e-11,1.3084102e-10,2.5921476e-10
SLC17A5,4.6912935e-10,1.1833772e-09,6.517706e-05,1.7040729e-09,1.6149816e-09,8.6397745e-10,1.2046154e-09,1.2424605e-09,0.0006896243,1.4658538e-09,1.1818118e-09,1.1858603e-09,6.266663e-10,2.2784047e-10,9.356376e-10,1.132305e-09
SLF2,7.752684e-10,7.34605e-09,7.470521e-05,3.433994e-05,9.056139e-05,1.9675281e-09,1.0316369e-08,1.30796245e-08,2.7185353e-08,0.00013471878,5.673362e-09,1.1644225e-08,6.232494e-06,1.9527608e-05,1.8564338e-09,3.753402e-05
IDE,7.4771306e-10,1.1106738e-08,0.00010436642,6.619374e-05,0.00030749716,2.1226996e-09,1.7875681e-08,2.8213135e-08,6.391356e-05,0.00030790386,7.219811e-09,2.2918707e-08,1.0586957e-05,4.3911234e-05,2.0712267e-09,0.00012887632
GPAM,7.246835e-10,2.0348775e-08,7.503958e-07,1.4437138e-06,1.8157003e-05,2.5508808e-09,1.605676e-08,5.735655e-08,3.545774e-06,2.1783208e-05,8.2242675e-09,3.1344445e-08,2.372302e-06,1.1731587e-05,2.0161124e-09,1.2509521e-05
CUTC,1.7322423e-09,1.7530738e-08,4.0128314e-05,8.048627e-06,8.6806045e-05,2.8031661e-09,2.063389e-08,4.5564775e-08,1.2828178e-05,7.593796e-05,7.6902e-09,4.3811276e-08,8.48648e-06,1.3026365e-05,4.168047e-09,3.84559e-05
PPP1R3C,1.5183478e-09,5.56278e-09,3.0601857e-10,4.6598847e-10,4.73746e-09,1.6621043e-09,2.3431697e-09,4.1073815e-09,2.3988305e-05,4.69932e-09,2.0001025e-09,3.0104228e-09,4.6397085e-06,5.0803314e-06,2.4718703e-09,7.871156e-09
PYROXD2,6.4284883e-10,1.4552186e-08,1.0690591e-06,1.9470183e-09,1.0393688e-05,1.8587794e-09,8.804119e-09,2.7128376e-08,7.154597e-06,1.6169375e-05,4.9392663e-09,1.88861e-08,1.7191785e-07,1.385654e-05,1.8587545e-09,1.1411783e-05
CNNM1,1.5964253e-09,3.2137063e-08,5.935353e-10,3.5998218e-10,1.0844299e-08,2.5513431e-09,3.772864e-09,8.114572e-09,7.229499e-05,7.588251e-09,3.3576009e-09,7.741266e-09,8.60317e-10,8.829265e-06,5.545946e-09,2.4867797e-06
MXI1,1.076583e-10,4.0707465e-10,1.6914559e-10,1.9483991e-10,5.138579e-10,2.2395759e-10,3.5383318e-10,4.1077633e-10,2.2476983e-10,4.6886817e-10,3.248021e-10,3.8192288e-10,9.610476e-11,1.4703866e-10,2.2400844e-10,0.0024085029
HELLS,1.1347264e-09,4.2977167e-08,2.1526017e-05,6.075827e-10,2.2771594e-05,4.340544e-09,1.9565903e-08,4.1419124e-08,4.5898632e-06,1.944061e-05,1.7260593e-08,3.6619415e-06,6.618741e-09,4.154136e-06,1.1169132e-06,8.081894e-06
TCTN3,9.60617e-11,3.6037448e-10,1.4092803e-10,1.8518707e-10,4.5049947e-10,1.9935545e-10,3.1257488e-10,3.622552e-10,1.9462969e-10,4.0721368e-10,2.8644773e-10,3.3562803e-10,8.14578e-11,1.2321585e-10,2.0099529e-10,0.0022590323
FAM45A,2.4107671e-09,1.6824058e-09,3.8498165e-09,1.252081e-09,2.3001112e-09,1.1669142e-09,1.5147754e-09,1.8059014e-09,0.0006716836,1.9280453e-09,1.5657416e-09,1.6624024e-09,5.513942e-10,2.6132895e-05,1.1398262e-09,1.8195133e-09
AVPI1,9.589954e-10,1.1641515e-08,1.1471021e-05,4.3779408e-10,1.1187104e-08,8.134024e-06,1.3752528e-08,8.643834e-09,6.1760446e-05,2.50528e-06,1.1915899e-05,2.6874629e-08,2.1549545e-06,8.740617e-10,7.0502506e-09,9.2006465e-09
WDR11,1.2129955e-10,4.895109e-10,2.0384844e-10,2.570489e-10,6.271015e-10,2.636712e-10,4.2780837e-10,4.9803867e-10,2.7286884e-10,5.7902344e-10,3.905342e-10,0.0019599225,1.14190594e-10,1.911162e-10,2.6061373e-10,5.3446125e-10
C10orf76,1.2041812e-09,1.1881612e-08,0.0008115359,0.00010730868,4.3771837e-05,2.784425e-09,8.188642e-09,1.3641264e-08,0.00011138604,8.5378044e-05,6.1235186e-09,9.316544e-09,3.01567e-09,0.00020581495,2.2107975e-09,9.617455e-05
GOT1,1.14180575e-10,5.2207344e-10,1.449375e-10,1.866317e-10,6.420878e-10,2.634731e-10,4.2450993e-10,0.0018565767,2.495213e-10,5.967363e-10,3.9492826e-10,4.808108e-10,1.0126455e-10,1.6531003e-05,2.4597352e-10,6.112896e-10
GNA13,4.1464215e-10,1.270276e-09,0.0007285687,9.403822e-10,1.7010495e-09,1.031965e-09,1.3655131e-09,1.3294362e-09,9.2703983e-10,1.6750478e-09,1.4318154e-09,1.3213568e-09,7.318705e-10,2.075746e-10,9.57747e-10,1.2227687e-09
KANSL1,1.0693777e-09,1.1037365e-08,0.0019250399,0.000105148065,0.0007977912,2.2987208e-09,8.7746805e-09,1.4366198e-08,0.0007923649,0.0008483009,5.307617e-09,1.1234725e-08,1.4292072e-05,0.00097306236,2.3895212e-09,0.0005701532
PANK3,1.4072014e-10,5.425424e-10,2.036417e-10,2.4202107e-10,6.7165334e-10,2.934583e-10,4.6489385e-10,5.430165e-10,3.3484793e-10,0.0025991201,4.2444032e-10,5.03895e-10,1.2605847e-10,1.8965243e-10,3.074678e-10,5.747509e-10
TEK,9.0078923e-11,3.2399403e-10,1.0927778e-10,0.0005355662,4.012301e-10,1.7935052e-10,2.8365862e-10,3.265607e-10,1.6494363e-10,3.576976e-10,2.575274e-10,2.9846475e-10,7.0210025e-11,1.03604895e-10,1.8010435e-10,3.387446e-10
RCL1,2.7730722e-09,1.5977603e-08,8.0905724e-05,9.04322e-05,0.00015063978,3.6756793e-09,2.1031948e-08,3.392072e-08,3.571694e-09,0.00012712463,7.7819475e-09,1.8724908e-08,2.6134589e-05,5.2390196e-06,4.780476e-09,8.6652735e-06
CAAP1,1.1550585e-09,3.2288252e-09,9.310248e-05,3.0653282e-05,7.601665e-09,1.5888098e-09,3.7460888e-09,3.6054242e-09,1.9142059e-05,6.7204198e-09,2.7994793e-09,3.4946834e-09,5.496266e-06,0.00020816916,2.29919e-09,3.5817498e-09
MOB3B,1.8063182e-09,6.522422e-08,0.00057523,0.00033416497,0.00028962627,1.0319504e-05,3.5188667e-05,1.3122886e-07,0.0002800298,0.00054299616,0.00011509237,4.105073e-08,3.7770224e-05,3.3758247e-09,3.833374e-09,6.6660745e-05
GRIA2,5.3617966e-10,5.588612e-09,4.2794793e-10,2.3801416e-09,2.273465e-06,1.2709618e-09,3.4489662e-09,5.844139e-09,1.4852561e-05,9.899366e-06,2.283544e-09,3.752482e-09,1.2628474e-09,3.418993e-06,1.0067223e-09,5.968055e-07
NUP43,5.8209965e-10,2.601237e-09,0.0002643445,8.87806e-06,3.6037053e-09,1.0985881e-09,2.079587e-09,2.71772e-09,1.0445359e-09,3.10281e-09,1.7766696e-09,2.2776891e-09,5.478875e-10,5.3763517e-05,1.1554177e-09,3.441219e-09
MTHFD1L,9.17945e-10,1.7715599e-09,6.80501e-05,0.00040920754,2.3825946e-09,1.5038619e-09,1.8919657e-09,1.7803128e-09,0.0009747463,2.137635e-09,1.7499457e-09,1.6720153e-09,1.9085038e-09,1.9505074e-10,1.6984818e-09,1.4655099e-09
CCDC170,8.3110097e-10,1.23630075e-08,3.3298456e-05,1.4593456e-05,1.3372948e-05,9.245925e-06,3.7497794e-06,1.725717e-08,1.3064448e-05,7.147985e-05,1.6425258e-05,1.8041774e-08,3.455062e-06,7.2308737e-10,3.2454466e-09,1.0874623e-08
PCMT1,7.410058e-11,2.787059e-10,1.1055979e-10,1.420171e-10,3.4639627e-10,1.5385584e-10,0.002545047,2.7973535e-10,1.4979182e-10,3.1929906e-10,2.2127031e-10,2.594106e-10,6.3015385e-11,9.337277e-11,1.5485713e-10,3.0244643e-10
PLEKHG1,2.7586375e-10,8.2695023e-10,5.91832e-05,0.0035988255,1.1739486e-09,4.5146373e-10,8.447349e-10,8.6980256e-10,9.621943e-10,1.0088136e-09,6.98882e-10,8.215609e-10,3.3949166e-10,1.2377978e-10,7.674795e-10,8.294476e-10
CXorf21,1.3893965e-10,4.886657e-10,9.15588e-06,2.1894243e-10,6.8419287e-10,3.4107403e-10,4.9857946e-10,5.157166e-10,2.5713717e-10,6.997343e-10,5.0169696e-10,5.134944e-10,1.9865627e-10,1.01921444e-10,3.1628353e-10,5.090341e-10
CYSTM1,0.0041826074,2.4827085e-10,8.515157e-11,1.2175666e-10,3.0240432e-10,1.3536176e-10,2.1121978e-10,2.4738314e-10,1.3619567e-10,2.817756e-10,1.9410956e-10,2.28546e-10,5.3688543e-11,8.69784e-11,1.361671e-10,2.721121e-10
WDR55,1.0820401e-05,1.2944508e-05,1.7646806e-05,1.29642e-05,1.8912626e-05,2.0374438e-05,1.3800504e-05,4.0382344e-07,1.6753147e-05,2.091386e-08,1.0497919e-05,2.374294e-06,7.055064e-06,5.979668e-10,4.5955247e-05,9.95089e-09
ARAP3,1.2138056e-10,4.535792e-10,1.4455956e-10,0.00023251824,5.51914e-10,2.4369046e-10,3.9603104e-10,4.5158344e-10,4.1187234e-10,4.9074583e-10,3.5396547e-10,4.166455e-10,9.6964804e-11,1.0954197e-10,5.8303634e-10,4.682774e-10
