,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
GTF2IRD1,6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454634e-10,8.3643953e-10,1.5070974e-10,3.0409034e-10,3.5966788e-10,0.00022562848,8.2736035e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,4.3147716e-10,1.4699912e-10,6.294058e-10
VPS41,6.211503e-11,3.4314904e-10,3.4035205e-10,4.245415e-10,8.36331e-10,1.5071319e-10,0.0018244858,3.5966788e-10,4.4008297e-10,8.273336e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,3.2774752e-10,1.4699857e-10,6.293794e-10
ARHGAP44,6.211503e-11,3.4698414e-10,3.4035205e-10,5.2081633e-10,1.144617e-09,1.5072353e-10,3.0408454e-10,3.596967e-10,5.8311533e-10,1.2225377e-09,2.6301067e-10,3.4446254e-10,5.733721e-11,1.0455524e-09,1.4699912e-10,7.6971224e-10
ELAC2,6.211503e-11,3.4315234e-10,3.8557377e-10,4.3480242e-10,8.7391006e-10,1.5071663e-10,3.0408917e-10,3.596816e-10,4.400922e-10,8.729804e-10,2.630147e-10,3.4447434e-10,5.7215073e-11,3.335921e-10,1.4699969e-10,6.298982e-10
SCIN,6.211503e-11,3.4315167e-10,3.4035333e-10,4.2454232e-10,8.364124e-10,1.5068788e-10,3.0408223e-10,3.5966788e-10,5.928835e-10,8.2732565e-10,2.6300967e-10,3.4445857e-10,5.7119556e-11,3.2771752e-10,1.4699912e-10,6.293854e-10
ARSD,6.211503e-11,3.431484e-10,0.002266795,4.245415e-10,8.363533e-10,1.5070772e-10,3.040544e-10,3.5966788e-10,4.4008297e-10,8.273777e-10,2.6300867e-10,3.444599e-10,5.7083612e-11,3.2767564e-10,1.4699912e-10,6.29383e-10
ADIPOR2,6.211503e-11,0.0020873107,3.4035205e-10,5.277431e-10,8.364427e-10,1.5071261e-10,3.0408395e-10,3.5966788e-10,4.4008214e-10,8.2736035e-10,2.6300767e-10,3.4446057e-10,5.7083612e-11,3.2770753e-10,1.4699857e-10,6.2938177e-10
MARK4,6.211503e-11,3.4315234e-10,4.0375195e-10,5.4679755e-10,8.363342e-10,1.5070917e-10,3.0407643e-10,3.5966924e-10,4.986489e-10,8.27384e-10,2.630122e-10,3.444599e-10,5.7083834e-11,0.00038476664,1.4699912e-10,6.2938654e-10
PROM1,6.211503e-11,3.4314185e-10,3.4035205e-10,4.245415e-10,8.3637247e-10,1.5073129e-10,3.0407643e-10,3.5966788e-10,4.4008214e-10,8.27373e-10,2.6300917e-10,0.003230671,5.7083612e-11,3.2767378e-10,1.4699857e-10,6.2938416e-10
CCDC124,6.211503e-11,0.005106093,3.4035205e-10,4.2454473e-10,8.3635815e-10,1.5070054e-10,3.040706e-10,3.5966788e-10,4.4008214e-10,8.2732093e-10,2.6300967e-10,3.4445924e-10,5.7083612e-11,3.2775566e-10,1.4699857e-10,6.2938177e-10
CEACAM21,6.211503e-11,3.4314904e-10,3.6972497e-10,4.2454554e-10,8.3640284e-10,1.507175e-10,3.040567e-10,3.5966788e-10,4.4008214e-10,8.273699e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2773004e-10,1.4699857e-10,6.2938416e-10
PAFAH1B1,6.211503e-11,3.431484e-10,0.0038415855,4.2981793e-10,8.363677e-10,1.5071233e-10,3.040538e-10,3.5966788e-10,4.4008297e-10,8.273383e-10,2.6300767e-10,3.444599e-10,5.7083612e-11,3.9333828e-10,1.4699857e-10,6.2937816e-10
DNAH9,6.211503e-11,3.4314773e-10,3.412406e-10,4.251225e-10,8.4379764e-10,1.5070054e-10,3.04095e-10,3.5966854e-10,4.4008297e-10,8.3978213e-10,2.6301067e-10,3.4446124e-10,5.7086447e-11,3.6595532e-10,1.4699912e-10,6.3408095e-10
KIAA0100,6.2115264e-11,3.4325445e-10,4.776135e-10,4.3605564e-10,1.7556961e-09,1.5071835e-10,3.0994135e-10,3.612733e-10,9.577615e-10,2.7484341e-09,2.6303476e-10,3.5258213e-10,5.712326e-11,3.4082756e-10,1.4700025e-10,8.2758295e-10
GAS7,6.211503e-11,3.431497e-10,1.0617177e-09,0.0002686223,8.3639323e-10,1.5071548e-10,3.0408454e-10,3.5966854e-10,4.4008297e-10,8.2740137e-10,2.6300767e-10,3.4446057e-10,5.708525e-11,3.6672954e-10,1.4699912e-10,6.2938416e-10
MATK,6.211503e-11,3.4314185e-10,3.805355e-10,4.2454718e-10,8.364491e-10,1.5071606e-10,3.0405323e-10,3.5966788e-10,4.4008297e-10,8.273225e-10,2.6300967e-10,3.4446188e-10,5.7083834e-11,3.2773065e-10,1.4699912e-10,6.2938416e-10
ST7L,6.211503e-11,3.4314773e-10,0.000779623,5.447177e-10,8.363773e-10,1.5067812e-10,3.040567e-10,3.5966854e-10,4.4008383e-10,8.27373e-10,2.6300967e-10,3.4446254e-10,5.7083612e-11,7.2841116e-10,1.4699912e-10,6.2938654e-10
LUC7L,6.211503e-11,3.4314185e-10,3.4035205e-10,4.2454232e-10,8.3645063e-10,1.5070858e-10,3.0405786e-10,3.5966788e-10,4.4008297e-10,8.273446e-10,2.6300767e-10,3.4446124e-10,5.7083612e-11,3.2770628e-10,1.4699857e-10,0.004198067
CACNA2D2,6.211503e-11,3.4313663e-10,3.4286446e-10,4.256182e-10,8.3917046e-10,1.5071089e-10,3.0407643e-10,3.5966788e-10,4.4008297e-10,8.363454e-10,2.6300867e-10,3.444599e-10,5.7107572e-11,3.2892927e-10,1.4699912e-10,6.293902e-10
PIGQ,6.211503e-11,3.431484e-10,3.4035205e-10,4.2454554e-10,8.364156e-10,1.5069307e-10,3.0408107e-10,3.5966788e-10,0.0014973808,8.273304e-10,2.6300967e-10,3.4446057e-10,5.7083612e-11,3.2773753e-10,1.4699912e-10,6.29383e-10
TEAD3,6.211503e-11,3.566233e-10,3.4035205e-10,4.4653944e-10,8.3660384e-10,1.5069364e-10,3.0408165e-10,3.6259806e-10,6.091492e-10,8.273699e-10,2.6301017e-10,3.4446254e-10,5.7083727e-11,3.4725822e-10,1.4699912e-10,6.476189e-10
DNAJC11,6.211503e-11,3.431471e-10,3.426004e-10,4.2454634e-10,8.363438e-10,1.5070974e-10,3.040799e-10,3.5966788e-10,0.0012471298,8.2729096e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,3.2796205e-10,1.4699912e-10,6.293794e-10
MYLIP,6.211503e-11,0.001632768,3.4035205e-10,4.2454232e-10,8.364283e-10,1.5069823e-10,3.0405495e-10,3.5966788e-10,4.4008214e-10,8.2735724e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,3.7565906e-10,1.4699857e-10,6.2938654e-10
NOX1,6.211503e-11,3.4314254e-10,3.410721e-10,4.2454232e-10,8.3882e-10,1.5071462e-10,3.0407643e-10,3.5966924e-10,4.4321324e-10,8.378015e-10,2.6300967e-10,3.4446254e-10,5.7127834e-11,3.3673156e-10,1.4699912e-10,6.322767e-10
PSMB1,6.211503e-11,3.4315167e-10,3.4035205e-10,4.245415e-10,8.3652246e-10,0.0064353747,3.0408745e-10,3.5966788e-10,4.4008214e-10,8.273699e-10,2.6300867e-10,3.4446188e-10,5.7083612e-11,3.2776315e-10,1.4699857e-10,6.2938416e-10
JARID2,6.211503e-11,3.4315104e-10,0.0006214152,4.870968e-10,8.3644586e-10,1.507149e-10,3.0408107e-10,3.5966788e-10,4.4008297e-10,8.273336e-10,2.6300967e-10,3.4445857e-10,5.7313595e-11,3.8305367e-10,1.4699912e-10,6.2938416e-10
CDKL5,6.2115264e-11,3.488741e-10,3.4234823e-10,4.8514504e-10,1.1716333e-09,1.507172e-10,3.0409789e-10,3.646475e-10,4.9161053e-10,1.1920536e-09,2.6301067e-10,3.4448028e-10,5.7470348e-11,0.000119205884,1.4699912e-10,7.5202244e-10
NADK,6.211503e-11,3.431484e-10,3.4035205e-10,4.2454554e-10,8.3638846e-10,1.5072066e-10,3.040799e-10,3.5966788e-10,4.4008214e-10,8.2737145e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,3.2773692e-10,1.4699857e-10,0.0040858635
CYTH3,6.211503e-11,3.431497e-10,3.4035205e-10,5.92472e-10,0.0026823885,1.5071606e-10,3.0408803e-10,3.5966788e-10,4.4008214e-10,8.273699e-10,2.6300867e-10,3.444599e-10,5.7083612e-11,3.2769942e-10,1.4699857e-10,6.2938177e-10
ADAM22,6.211503e-11,3.4315037e-10,3.458945e-10,4.5204707e-10,8.651978e-10,1.5070772e-10,3.0408395e-10,3.5966924e-10,4.4008633e-10,8.548293e-10,2.6300867e-10,3.4446254e-10,5.7135355e-11,3.327628e-10,1.4699912e-10,6.3212596e-10
SYPL1,7.263478e-11,3.4315234e-10,3.7885967e-10,4.2454232e-10,8.364746e-10,1.6305775e-10,3.040915e-10,3.5966924e-10,1.3461801e-09,8.273414e-10,2.6300967e-10,3.4446124e-10,5.997186e-11,0.010558292,2.5105848e-10,6.293794e-10
CYB561,6.211503e-11,3.431484e-10,3.4035205e-10,0.0019777918,8.36272e-10,1.5070772e-10,3.0405786e-10,3.5966788e-10,4.4008297e-10,8.27332e-10,2.6300967e-10,3.4445924e-10,5.7083612e-11,3.2771627e-10,1.4699912e-10,6.2938177e-10
SPAG9,6.211503e-11,3.4314054e-10,3.934321e-10,6.1494526e-10,8.3638685e-10,0.0009415441,3.0409555e-10,3.5966788e-10,4.518014e-10,8.273588e-10,2.6301067e-10,3.4445924e-10,5.7083612e-11,3.754993e-10,1.4699912e-10,6.29383e-10
AASS,6.246932e-11,3.4315037e-10,3.4035205e-10,0.00063654216,8.3640284e-10,1.5071376e-10,3.0407873e-10,3.5966788e-10,4.4963416e-10,8.273525e-10,2.6300817e-10,3.4446057e-10,5.7083727e-11,4.271496e-10,1.4699912e-10,6.29389e-10
PLEKHG6,6.211503e-11,3.4314185e-10,3.4035205e-10,4.2454554e-10,8.3643636e-10,1.5071548e-10,3.0409034e-10,3.5966924e-10,9.587619e-09,8.2733514e-10,2.6301017e-10,3.4446254e-10,5.7083612e-11,5.0266147e-10,1.4699912e-10,6.2938654e-10
MPND,6.211503e-11,3.431615e-10,3.4549955e-10,4.2633402e-10,8.568992e-10,1.5070858e-10,3.0448152e-10,3.598861e-10,4.4308812e-10,8.5877755e-10,2.630478e-10,3.4468337e-10,5.7084268e-11,3.3180325e-10,1.4699912e-10,6.3664524e-10
MGST1,6.211503e-11,3.43136e-10,3.4035205e-10,4.2454473e-10,8.364922e-10,0.0026283937,3.0404396e-10,3.5966788e-10,4.4008297e-10,8.273699e-10,2.6300967e-10,3.4446318e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.293794e-10
CRY1,6.211503e-11,3.431471e-10,3.4035205e-10,4.678132e-10,8.363055e-10,1.5069997e-10,3.040799e-10,0.0010131291,4.4008297e-10,8.273336e-10,2.6300917e-10,3.444599e-10,5.7083612e-11,3.6889378e-10,1.4699912e-10,6.2938055e-10
NFIX,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454312e-10,8.3635976e-10,0.00077929144,3.0405495e-10,3.5966788e-10,4.4008297e-10,8.2737933e-10,2.6301017e-10,3.4446124e-10,5.7083612e-11,3.4855818e-10,1.4699912e-10,6.2938416e-10
ST3GAL1,6.211503e-11,3.431484e-10,8.64688e-10,0.0022741333,8.363039e-10,1.5069967e-10,3.0407643e-10,3.5966788e-10,5.294379e-10,8.272941e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,9.608502e-10,1.4699912e-10,6.2938416e-10
PKD1,6.211503e-11,3.4315234e-10,3.4143138e-10,4.306295e-10,8.640418e-10,1.5069018e-10,3.0407699e-10,3.599836e-10,4.4199758e-10,8.592658e-10,2.6300867e-10,3.4446582e-10,5.710104e-11,3.3712352e-10,1.4699912e-10,6.4018385e-10
MED24,6.211503e-11,3.431497e-10,3.4035205e-10,4.2454634e-10,8.3643953e-10,1.5069192e-10,3.0405553e-10,3.5966788e-10,0.001266478,8.273162e-10,2.6301067e-10,3.4446124e-10,5.7083612e-11,3.2774064e-10,1.4699912e-10,6.2938416e-10
HEATR5B,6.2142985e-11,3.4315104e-10,0.0006173213,4.7038734e-10,8.3649054e-10,1.5070974e-10,3.04095e-10,3.5967132e-10,4.7747595e-10,8.2738244e-10,2.6300967e-10,3.4446254e-10,5.7083727e-11,4.705578e-10,1.4699912e-10,6.359341e-10
SEC62,0.0031556354,3.4314773e-10,3.4035205e-10,4.2454718e-10,8.363151e-10,1.5071606e-10,3.0409442e-10,3.5966924e-10,4.4008297e-10,8.2739826e-10,2.6300967e-10,3.4446385e-10,5.7083612e-11,3.2780692e-10,1.4699857e-10,6.2938416e-10
RPS20,6.211503e-11,3.431615e-10,3.4035205e-10,4.2454554e-10,8.3654794e-10,1.5072928e-10,3.0409672e-10,3.5966924e-10,4.4008297e-10,8.274393e-10,2.630127e-10,3.4446515e-10,0.014891531,3.2780254e-10,1.4699912e-10,6.29383e-10
CSDE1,6.211503e-11,3.431471e-10,3.4035205e-10,4.2454554e-10,8.3642515e-10,1.5071146e-10,3.0407873e-10,3.5966788e-10,4.4008297e-10,8.2739826e-10,2.630117e-10,3.4446124e-10,5.7083612e-11,3.2774441e-10,0.0026865473,6.2938055e-10
UBE3C,6.211503e-11,3.4314318e-10,0.0020543993,4.477599e-10,8.364331e-10,1.507172e-10,3.040422e-10,3.5966854e-10,6.349814e-10,8.273478e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,6.2554373e-10,1.4699912e-10,6.29389e-10
REV3L,6.211503e-11,3.431471e-10,3.4734104e-10,4.5932957e-10,8.364283e-10,1.5070054e-10,3.0408454e-10,3.5966718e-10,4.4008297e-10,8.2732887e-10,2.6300967e-10,3.444599e-10,5.7083612e-11,3.5095643e-10,1.4699857e-10,0.0028858092
IYD,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454473e-10,8.364491e-10,1.5069881e-10,3.040799e-10,3.5966788e-10,4.871804e-10,8.2735724e-10,2.6300867e-10,3.4445924e-10,5.7083612e-11,3.2776315e-10,1.4699912e-10,6.29383e-10
FAM76A,6.2115264e-11,3.574664e-10,3.7630735e-10,4.5495255e-10,1.259929e-09,1.5071577e-10,3.1502526e-10,3.730479e-10,4.8373866e-10,1.1567937e-09,2.639434e-10,3.5597292e-10,5.7603797e-11,3.449662e-10,1.4700248e-10,7.1076034e-10
TRAF3IP3,6.211503e-11,3.4314773e-10,0.00078464026,4.2454554e-10,8.3635493e-10,1.5071261e-10,3.0408107e-10,3.5966718e-10,4.4008214e-10,8.273683e-10,2.6300967e-10,3.444599e-10,5.7083612e-11,3.277169e-10,1.4699857e-10,6.293794e-10
POMT2,6.2121655e-11,3.4895864e-10,3.403527e-10,4.304201e-10,8.7183727e-10,1.5075056e-10,3.0590652e-10,3.634622e-10,4.5601067e-10,8.495418e-10,2.6313512e-10,3.458635e-10,5.7132847e-11,3.4360292e-10,1.4708944e-10,6.5049965e-10
VTA1,6.2115264e-11,3.4315428e-10,1.0421001e-09,4.6271498e-10,3.765409e-09,1.5072468e-10,3.0409325e-10,3.5968709e-10,5.032006e-10,2.9845825e-08,2.630117e-10,3.4448422e-10,5.757897e-11,7.1330813e-10,1.4699912e-10,9.489787e-10
MLXIPL,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454312e-10,8.364714e-10,1.5067955e-10,3.0405553e-10,3.5966788e-10,4.583048e-10,8.2737617e-10,2.6300967e-10,3.4446254e-10,5.7083612e-11,0.00033621417,1.4699912e-10,6.293902e-10
BAZ1B,6.211503e-11,3.4314904e-10,4.020661e-09,6.007024e-10,8.36406e-10,1.5071606e-10,3.0405553e-10,3.5966924e-10,5.3137933e-10,8.2737933e-10,2.6301017e-10,3.444599e-10,5.8419485e-11,0.0006451416,1.4699969e-10,6.293854e-10
RANBP9,6.2115264e-11,3.4478462e-10,0.0012522627,5.7143884e-10,8.944687e-10,1.5071089e-10,3.0405495e-10,3.59672e-10,4.4011822e-10,8.274156e-10,2.6300967e-10,3.4446318e-10,5.722457e-11,5.598649e-10,1.4699912e-10,6.565589e-10
ETV7,6.2115264e-11,3.4315428e-10,3.4135061e-10,4.2861042e-10,8.3670115e-10,1.5072009e-10,3.0409614e-10,3.5967063e-10,4.55186e-10,8.2737933e-10,2.6301067e-10,3.4446318e-10,5.718016e-11,3.2774503e-10,1.470496e-10,6.2938654e-10
SPRTN,6.211503e-11,3.4363504e-10,3.6088557e-10,4.3410714e-10,9.370787e-10,1.5072382e-10,3.0596545e-10,3.6195888e-10,4.5340104e-10,9.251974e-10,2.6302574e-10,3.4718473e-10,5.7173835e-11,3.39469e-10,1.4699969e-10,6.616756e-10
ZNF207,6.211503e-11,3.4314185e-10,3.4035205e-10,4.245415e-10,8.363199e-10,1.5070542e-10,3.0408223e-10,3.5966788e-10,4.4008297e-10,8.273525e-10,2.6300967e-10,3.4446057e-10,5.7083612e-11,3.276944e-10,0.0015699841,6.2938055e-10
UQCRC1,0.0007627929,3.431471e-10,3.4035205e-10,4.2454232e-10,8.3644586e-10,1.5071462e-10,3.04095e-10,3.5966788e-10,4.4008297e-10,8.2738566e-10,2.6300767e-10,3.4446057e-10,5.7083612e-11,3.2773753e-10,1.4699912e-10,6.2938177e-10
STARD3NL,6.211503e-11,3.4314054e-10,3.4035205e-10,4.2454312e-10,8.363103e-10,1.5069823e-10,3.0405206e-10,0.0026349379,4.4008214e-10,8.273446e-10,2.6300967e-10,3.4446057e-10,5.7083612e-11,3.2776692e-10,1.4699857e-10,6.293794e-10
CD9,0.0031687734,3.431484e-10,3.4035205e-10,4.2455123e-10,8.364443e-10,1.5072009e-10,3.0408454e-10,3.5966788e-10,4.4008297e-10,8.2735724e-10,2.6300867e-10,3.4446318e-10,5.7083612e-11,3.277544e-10,1.4699857e-10,6.29383e-10
NCAPD2,6.21418e-11,3.4319816e-10,4.4677803e-10,4.2454879e-10,1.2429654e-09,1.5071606e-10,3.0416344e-10,3.602171e-10,5.8120875e-10,1.2991452e-09,2.6301872e-10,3.5108094e-10,5.7490193e-11,3.615835e-10,1.4699969e-10,7.383707e-10
IFFO1,6.211503e-11,3.4330355e-10,3.446965e-10,4.3196216e-10,8.53889e-10,1.5072238e-10,3.0510472e-10,3.6057457e-10,4.40088e-10,8.50891e-10,2.6383265e-10,3.4477277e-10,5.713786e-11,3.2961697e-10,1.4700025e-10,6.330743e-10
GIPR,6.211503e-11,3.431484e-10,3.509002e-10,4.2454554e-10,8.364204e-10,1.5069594e-10,3.0408107e-10,3.5966924e-10,6.363187e-10,8.274156e-10,2.6300967e-10,3.4446318e-10,5.7083727e-11,5.4053956e-10,1.4699912e-10,6.294106e-10
PHF7,6.213161e-11,3.4494316e-10,3.4731187e-10,4.2455123e-10,8.780788e-10,1.5067696e-10,3.0492261e-10,3.6134704e-10,4.4031387e-10,8.642626e-10,2.6309446e-10,3.4597894e-10,5.7195432e-11,3.3500316e-10,1.4701763e-10,6.429138e-10
NISCH,6.211503e-11,0.002069762,3.4035205e-10,4.245415e-10,8.3644586e-10,1.5069537e-10,3.040741e-10,3.5966788e-10,4.4008214e-10,8.2734614e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,3.2773817e-10,1.4699857e-10,6.2938055e-10
STAB1,6.211503e-11,3.431497e-10,4.7536053e-10,5.669692e-10,8.3645063e-10,1.50708e-10,3.040544e-10,3.5966854e-10,4.4008297e-10,8.273541e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2768566e-10,1.4699912e-10,6.2938177e-10
FUZ,6.2115264e-11,3.481323e-10,3.4944753e-10,4.2454798e-10,1.0480102e-09,1.5070858e-10,3.04095e-10,3.6406025e-10,4.4492587e-10,1.0044608e-09,2.6302022e-10,3.4880293e-10,5.7379875e-11,6.212951e-10,1.4700025e-10,7.3710854e-10
PRSS3,0.0011689785,3.4314185e-10,3.4035205e-10,4.2454312e-10,8.363693e-10,1.5073273e-10,3.0408395e-10,3.5966788e-10,4.4008297e-10,8.274424e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.2771816e-10,1.4699857e-10,6.293878e-10
ZNF200,6.2115264e-11,3.4315822e-10,3.432505e-10,4.2538445e-10,8.4973956e-10,1.5071433e-10,3.041443e-10,3.5979275e-10,4.4110904e-10,8.4246937e-10,2.630157e-10,3.446242e-10,5.70969e-11,3.3253564e-10,1.4699912e-10,6.354394e-10
CD4,6.211503e-11,3.4314904e-10,0.0009847814,4.2454554e-10,8.3638685e-10,1.5069594e-10,3.0405786e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300967e-10,3.4446057e-10,5.7083612e-11,3.277944e-10,1.4699857e-10,6.29383e-10
LRRC23,6.211503e-11,3.4949685e-10,3.4640685e-10,4.2454879e-10,1.0197263e-09,1.5070858e-10,3.0651393e-10,3.666176e-10,4.9985827e-10,1.0240416e-09,2.6303879e-10,3.5053496e-10,5.7370355e-11,3.735755e-10,1.4699969e-10,7.07185e-10
BTK,6.211503e-11,3.431497e-10,3.5369555e-10,4.2454554e-10,8.3641394e-10,1.50708e-10,3.0408107e-10,3.5966854e-10,4.4008883e-10,8.298654e-10,2.6301117e-10,3.4446188e-10,5.7142437e-11,3.2782319e-10,1.4699912e-10,6.293914e-10
HFE,6.2135165e-11,3.46175e-10,3.4035205e-10,4.245415e-10,8.420725e-10,1.509511e-10,3.0407005e-10,3.6046177e-10,4.5759818e-10,8.2839313e-10,2.6307942e-10,3.4531508e-10,5.7083612e-11,3.3121014e-10,1.4699969e-10,6.362435e-10
SCMH1,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454634e-10,8.364331e-10,1.5071146e-10,3.0407643e-10,3.5966788e-10,4.4512447e-10,8.2739826e-10,2.6301017e-10,0.0010547071,5.7083612e-11,1.168966e-09,1.4699912e-10,6.293878e-10
FYN,6.211503e-11,3.4314318e-10,0.0028800822,5.1227844e-10,8.363406e-10,1.5069192e-10,3.0405495e-10,3.5966788e-10,4.4008297e-10,8.2737933e-10,2.6300967e-10,3.444599e-10,5.7083612e-11,3.2772254e-10,1.4699912e-10,6.293794e-10
HIVEP2,6.211503e-11,3.431471e-10,0.0009002167,5.8095717e-10,8.3640284e-10,1.5071376e-10,3.0405206e-10,3.5966788e-10,4.4008297e-10,8.2740137e-10,2.6300817e-10,3.4446057e-10,5.7083612e-11,4.0443446e-08,1.4699912e-10,6.2938177e-10
FMO1,6.22519e-11,3.5075634e-10,3.4035205e-10,4.465156e-10,8.674814e-10,1.5115652e-10,3.0408975e-10,3.6249018e-10,4.4010648e-10,8.322383e-10,2.630122e-10,3.4448222e-10,5.7083834e-11,3.8785145e-10,1.4700081e-10,6.4882316e-10
CLCN6,6.211503e-11,3.5294279e-10,4.3887674e-10,4.968072e-10,3.536667e-09,1.5072468e-10,3.2259673e-10,3.819797e-10,6.8902e-10,1.9276639e-08,2.6768704e-10,3.6112105e-10,5.846597e-11,3.852224e-10,1.4700025e-10,8.705229e-10
MRC2,6.211503e-11,3.4314254e-10,3.4035205e-10,0.0012144508,8.363693e-10,1.5069335e-10,3.040706e-10,3.5966788e-10,4.4008297e-10,8.273414e-10,2.6301017e-10,3.4446057e-10,5.7083612e-11,3.277888e-10,1.4699857e-10,6.29383e-10
TSPAN9,6.224429e-11,3.4315104e-10,3.4831693e-10,0.0008429803,8.543403e-10,1.507149e-10,3.0405323e-10,3.5966996e-10,4.400855e-10,8.272799e-10,2.6300867e-10,3.4446318e-10,5.7361164e-11,5.3101457e-10,1.4709393e-10,6.3693073e-10
BTBD7,6.211503e-11,3.4314054e-10,3.458028e-10,4.2454798e-10,8.364012e-10,0.0005769483,3.0405206e-10,3.5966788e-10,4.40088e-10,8.2736507e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,1.2446449e-09,1.4699912e-10,6.293878e-10
MKS1,6.211503e-11,3.4693382e-10,3.453098e-10,4.3426698e-10,1.0120881e-09,1.5071203e-10,3.0611783e-10,3.6467251e-10,4.868646e-10,1.0070103e-09,2.6301872e-10,3.4782432e-10,5.7198923e-11,3.679283e-10,1.4699969e-10,7.000267e-10
ABHD5,6.2115264e-11,3.4319292e-10,4.7722926e-10,4.389563e-10,1.2010088e-09,1.5509538e-10,3.2933228e-10,3.6259112e-10,4.4364035e-10,2.7767348e-09,2.999995e-10,3.5717332e-10,5.816155e-11,3.3594696e-10,1.4699969e-10,7.016629e-10
ANOS1,6.211503e-11,3.431497e-10,3.5124842e-10,4.5401546e-10,8.4892143e-10,1.5112654e-10,3.0626615e-10,3.59672e-10,4.41599e-10,8.614763e-10,2.650624e-10,3.4446646e-10,5.7134374e-11,3.2772002e-10,1.4699912e-10,6.2938654e-10
AKAP8L,6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454554e-10,8.362864e-10,1.5070456e-10,3.0405495e-10,3.5966788e-10,0.002638769,8.273272e-10,2.6300817e-10,3.444599e-10,5.7083612e-11,3.3104722e-10,1.4699857e-10,6.293794e-10
MBTD1,6.211503e-11,3.4315104e-10,3.4319683e-10,4.2454232e-10,8.3641394e-10,1.5070312e-10,3.0409092e-10,3.5966788e-10,4.4008214e-10,0.002575783,2.6300867e-10,3.444599e-10,5.7083612e-11,3.4008144e-10,1.4699857e-10,6.2938055e-10
UTP18,6.211503e-11,3.431484e-10,9.2201946e-10,4.749726e-10,8.362784e-10,1.5070513e-10,3.0408107e-10,3.5966854e-10,4.4010479e-10,8.273951e-10,2.6301067e-10,3.4446124e-10,5.708601e-11,0.0006364584,1.4699969e-10,6.2938055e-10
RNF216,6.211503e-11,3.4314773e-10,0.00095364527,5.1460336e-10,8.3638685e-10,1.5071433e-10,3.040544e-10,3.5966854e-10,4.427857e-10,8.273446e-10,2.6300767e-10,3.4446254e-10,5.7083727e-11,4.0007464e-10,1.4699912e-10,6.29389e-10
TTC19,6.211503e-11,3.4315364e-10,1.1840794e-09,1.4087168e-09,1.1598468e-09,1.506991e-10,3.0408454e-10,3.5967268e-10,4.400989e-10,1.097206e-09,2.630122e-10,3.4446646e-10,5.7606434e-11,0.00012190017,1.4699912e-10,6.2941535e-10
SYT7,6.211503e-11,3.431484e-10,3.4035205e-10,4.278002e-10,8.3747237e-10,1.5069823e-10,3.040741e-10,3.5966854e-10,4.4339757e-10,8.420902e-10,2.6300767e-10,3.4446057e-10,5.7083834e-11,3.4560763e-10,1.4699912e-10,6.293914e-10
LARS2,6.211503e-11,3.4315756e-10,4.0265838e-10,4.4407464e-10,1.1368451e-09,1.5070456e-10,3.041756e-10,3.6194164e-10,4.5119514e-10,1.1705679e-09,2.630117e-10,3.472887e-10,5.7253716e-11,3.8775824e-10,1.4699912e-10,7.118267e-10
PIK3C2A,6.211503e-11,3.4314054e-10,3.4035205e-10,7.177901e-10,8.363741e-10,1.5070686e-10,3.040741e-10,0.0020787895,4.4008297e-10,8.273683e-10,2.6300817e-10,3.4446124e-10,5.7083612e-11,3.2775316e-10,1.4699857e-10,6.293734e-10
PLAUR,0.0006497038,3.4314185e-10,3.4035205e-10,4.2454634e-10,8.36406e-10,1.5071835e-10,3.040741e-10,3.5966788e-10,4.4008383e-10,8.2732565e-10,2.6301067e-10,3.4446057e-10,5.7083612e-11,3.277269e-10,1.4699912e-10,6.2938177e-10
ANLN,6.211503e-11,3.431497e-10,3.447616e-10,4.245407e-10,8.363853e-10,1.5070513e-10,3.0408337e-10,3.5966788e-10,6.983504e-10,8.2736673e-10,2.6300867e-10,3.4446057e-10,5.7083727e-11,3.276794e-10,1.474248e-10,6.293854e-10
